Dátum;Èas;Hradza Berg ;Do Slovenska ;Do Rakuska
3.3.2016;10:00;0;0;0
3.3.2016;11:00;0;0;0
3.3.2016;12:00;0;0;0
3.3.2016;13:00;0;0;0
3.3.2016;14:00;1;0;1
3.3.2016;15:00;6;3;3
3.3.2016;16:00;3;0;3
3.3.2016;17:00;2;1;1
3.3.2016;18:00;1;1;0
3.3.2016;19:00;1;0;1
3.3.2016;20:00;2;1;1
3.3.2016;21:00;1;1;0
3.3.2016;22:00;0;0;0
3.3.2016;23:00;0;0;0
4.3.2016;0:00;0;0;0
4.3.2016;1:00;0;0;0
4.3.2016;2:00;0;0;0
4.3.2016;3:00;0;0;0
4.3.2016;4:00;0;0;0
4.3.2016;5:00;0;0;0
4.3.2016;6:00;0;0;0
4.3.2016;7:00;1;1;0
4.3.2016;8:00;3;1;2
4.3.2016;9:00;2;1;1
4.3.2016;10:00;7;3;4
4.3.2016;11:00;3;2;1
4.3.2016;12:00;8;3;5
4.3.2016;13:00;2;1;1
4.3.2016;14:00;10;2;8
4.3.2016;15:00;11;4;7
4.3.2016;16:00;16;11;5
4.3.2016;17:00;7;2;5
4.3.2016;18:00;4;4;0
4.3.2016;19:00;3;2;1
4.3.2016;20:00;2;2;0
4.3.2016;21:00;2;1;1
4.3.2016;22:00;0;0;0
4.3.2016;23:00;0;0;0
5.3.2016;0:00;0;0;0
5.3.2016;1:00;0;0;0
5.3.2016;2:00;0;0;0
5.3.2016;3:00;0;0;0
5.3.2016;4:00;0;0;0
5.3.2016;5:00;1;1;0
5.3.2016;6:00;0;0;0
5.3.2016;7:00;0;0;0
5.3.2016;8:00;10;3;7
5.3.2016;9:00;4;1;3
5.3.2016;10:00;15;4;11
5.3.2016;11:00;17;0;17
5.3.2016;12:00;25;11;14
5.3.2016;13:00;31;18;13
5.3.2016;14:00;24;5;19
5.3.2016;15:00;16;9;7
5.3.2016;16:00;14;8;6
5.3.2016;17:00;11;9;2
5.3.2016;18:00;1;1;0
5.3.2016;19:00;0;0;0
5.3.2016;20:00;0;0;0
5.3.2016;21:00;0;0;0
5.3.2016;22:00;0;0;0
5.3.2016;23:00;0;0;0
6.3.2016;0:00;0;0;0
6.3.2016;1:00;0;0;0
6.3.2016;2:00;0;0;0
6.3.2016;3:00;0;0;0
6.3.2016;4:00;0;0;0
6.3.2016;5:00;0;0;0
6.3.2016;6:00;1;0;1
6.3.2016;7:00;2;1;1
6.3.2016;8:00;0;0;0
6.3.2016;9:00;7;2;5
6.3.2016;10:00;23;1;22
6.3.2016;11:00;29;11;18
6.3.2016;12:00;31;17;14
6.3.2016;13:00;30;18;12
6.3.2016;14:00;45;23;22
6.3.2016;15:00;32;16;16
6.3.2016;16:00;27;19;8
6.3.2016;17:00;25;20;5
6.3.2016;18:00;9;6;3
6.3.2016;19:00;0;0;0
6.3.2016;20:00;0;0;0
6.3.2016;21:00;0;0;0
6.3.2016;22:00;0;0;0
6.3.2016;23:00;0;0;0
7.3.2016;0:00;0;0;0
7.3.2016;1:00;0;0;0
7.3.2016;2:00;0;0;0
7.3.2016;3:00;0;0;0
7.3.2016;4:00;0;0;0
7.3.2016;5:00;0;0;0
7.3.2016;6:00;0;0;0
7.3.2016;7:00;2;1;1
7.3.2016;8:00;1;1;0
7.3.2016;9:00;0;0;0
7.3.2016;10:00;0;0;0
7.3.2016;11:00;1;0;1
7.3.2016;12:00;1;1;0
7.3.2016;13:00;1;0;1
7.3.2016;14:00;1;1;0
7.3.2016;15:00;1;1;0
7.3.2016;16:00;3;2;1
7.3.2016;17:00;4;0;4
7.3.2016;18:00;1;0;1
7.3.2016;19:00;1;0;1
7.3.2016;20:00;0;0;0
7.3.2016;21:00;2;1;1
7.3.2016;22:00;0;0;0
7.3.2016;23:00;0;0;0
8.3.2016;0:00;0;0;0
8.3.2016;1:00;0;0;0
8.3.2016;2:00;0;0;0
8.3.2016;3:00;0;0;0
8.3.2016;4:00;0;0;0
8.3.2016;5:00;0;0;0
8.3.2016;6:00;1;1;0
8.3.2016;7:00;2;1;1
8.3.2016;8:00;1;1;0
8.3.2016;9:00;3;1;2
8.3.2016;10:00;3;1;2
8.3.2016;11:00;0;0;0
8.3.2016;12:00;0;0;0
8.3.2016;13:00;4;3;1
8.3.2016;14:00;1;0;1
8.3.2016;15:00;8;4;4
8.3.2016;16:00;9;3;6
8.3.2016;17:00;7;6;1
8.3.2016;18:00;4;3;1
8.3.2016;19:00;0;0;0
8.3.2016;20:00;0;0;0
8.3.2016;21:00;0;0;0
8.3.2016;22:00;0;0;0
8.3.2016;23:00;0;0;0
9.3.2016;0:00;0;0;0
9.3.2016;1:00;0;0;0
9.3.2016;2:00;0;0;0
9.3.2016;3:00;0;0;0
9.3.2016;4:00;0;0;0
9.3.2016;5:00;1;1;0
9.3.2016;6:00;3;1;2
9.3.2016;7:00;1;1;0
9.3.2016;8:00;6;6;0
9.3.2016;9:00;2;1;1
9.3.2016;10:00;8;1;7
9.3.2016;11:00;10;4;6
9.3.2016;12:00;14;4;10
9.3.2016;13:00;20;13;7
9.3.2016;14:00;16;4;12
9.3.2016;15:00;23;14;9
9.3.2016;16:00;30;13;17
9.3.2016;17:00;19;14;5
9.3.2016;18:00;10;9;1
9.3.2016;19:00;4;1;3
9.3.2016;20:00;1;1;0
9.3.2016;21:00;0;0;0
9.3.2016;22:00;0;0;0
9.3.2016;23:00;0;0;0
10.3.2016;0:00;0;0;0
10.3.2016;1:00;0;0;0
10.3.2016;2:00;0;0;0
10.3.2016;3:00;0;0;0
10.3.2016;4:00;0;0;0
10.3.2016;5:00;0;0;0
10.3.2016;6:00;1;1;0
10.3.2016;7:00;4;2;2
10.3.2016;8:00;3;1;2
10.3.2016;9:00;2;0;2
10.3.2016;10:00;7;4;3
10.3.2016;11:00;4;2;2
10.3.2016;12:00;7;2;5
10.3.2016;13:00;10;3;7
10.3.2016;14:00;22;8;14
10.3.2016;15:00;27;11;16
10.3.2016;16:00;22;15;7
10.3.2016;17:00;14;10;4
10.3.2016;18:00;5;4;1
10.3.2016;19:00;2;2;0
10.3.2016;20:00;0;0;0
10.3.2016;21:00;0;0;0
10.3.2016;22:00;0;0;0
10.3.2016;23:00;0;0;0
11.3.2016;0:00;0;0;0
11.3.2016;1:00;0;0;0
11.3.2016;2:00;0;0;0
11.3.2016;3:00;0;0;0
11.3.2016;4:00;0;0;0
11.3.2016;5:00;0;0;0
11.3.2016;6:00;5;3;2
11.3.2016;7:00;1;0;1
11.3.2016;8:00;3;1;2
11.3.2016;9:00;4;4;0
11.3.2016;10:00;3;1;2
11.3.2016;11:00;4;1;3
11.3.2016;12:00;8;3;5
11.3.2016;13:00;5;2;3
11.3.2016;14:00;6;1;5
11.3.2016;15:00;9;4;5
11.3.2016;16:00;11;6;5
11.3.2016;17:00;4;3;1
11.3.2016;18:00;4;3;1
11.3.2016;19:00;2;2;0
11.3.2016;20:00;0;0;0
11.3.2016;21:00;0;0;0
11.3.2016;22:00;0;0;0
11.3.2016;23:00;0;0;0
12.3.2016;0:00;0;0;0
12.3.2016;1:00;0;0;0
12.3.2016;2:00;0;0;0
12.3.2016;3:00;0;0;0
12.3.2016;4:00;0;0;0
12.3.2016;5:00;0;0;0
12.3.2016;6:00;1;0;1
12.3.2016;7:00;2;0;2
12.3.2016;8:00;5;2;3
12.3.2016;9:00;6;4;2
12.3.2016;10:00;32;2;30
12.3.2016;11:00;14;7;7
12.3.2016;12:00;15;9;6
12.3.2016;13:00;27;11;16
12.3.2016;14:00;33;16;17
12.3.2016;15:00;32;23;9
12.3.2016;16:00;12;11;1
12.3.2016;17:00;5;4;1
12.3.2016;18:00;1;1;0
12.3.2016;19:00;2;2;0
12.3.2016;20:00;1;1;0
12.3.2016;21:00;1;0;1
12.3.2016;22:00;0;0;0
12.3.2016;23:00;0;0;0
13.3.2016;0:00;0;0;0
13.3.2016;1:00;0;0;0
13.3.2016;2:00;0;0;0
13.3.2016;3:00;0;0;0
13.3.2016;4:00;0;0;0
13.3.2016;5:00;0;0;0
13.3.2016;6:00;0;0;0
13.3.2016;7:00;0;0;0
13.3.2016;8:00;6;4;2
13.3.2016;9:00;9;1;8
13.3.2016;10:00;49;4;45
13.3.2016;11:00;33;8;25
13.3.2016;12:00;33;16;17
13.3.2016;13:00;48;25;23
13.3.2016;14:00;55;27;28
13.3.2016;15:00;38;21;17
13.3.2016;16:00;25;18;7
13.3.2016;17:00;14;8;6
13.3.2016;18:00;2;1;1
13.3.2016;19:00;0;0;0
13.3.2016;20:00;3;1;2
13.3.2016;21:00;1;0;1
13.3.2016;22:00;0;0;0
13.3.2016;23:00;0;0;0
14.3.2016;0:00;0;0;0
14.3.2016;1:00;0;0;0
14.3.2016;2:00;0;0;0
14.3.2016;3:00;0;0;0
14.3.2016;4:00;0;0;0
14.3.2016;5:00;2;2;0
14.3.2016;6:00;3;1;2
14.3.2016;7:00;4;3;1
14.3.2016;8:00;4;3;1
14.3.2016;9:00;6;2;4
14.3.2016;10:00;3;1;2
14.3.2016;11:00;6;3;3
14.3.2016;12:00;12;4;8
14.3.2016;13:00;15;5;10
14.3.2016;14:00;18;5;13
14.3.2016;15:00;19;12;7
14.3.2016;16:00;26;15;11
14.3.2016;17:00;16;7;9
14.3.2016;18:00;11;6;5
14.3.2016;19:00;0;0;0
14.3.2016;20:00;0;0;0
14.3.2016;21:00;1;1;0
14.3.2016;22:00;0;0;0
14.3.2016;23:00;0;0;0
15.3.2016;0:00;0;0;0
15.3.2016;1:00;0;0;0
15.3.2016;2:00;0;0;0
15.3.2016;3:00;0;0;0
15.3.2016;4:00;0;0;0
15.3.2016;5:00;0;0;0
15.3.2016;6:00;0;0;0
15.3.2016;7:00;0;0;0
15.3.2016;8:00;0;0;0
15.3.2016;9:00;0;0;0
15.3.2016;10:00;2;2;0
15.3.2016;11:00;0;0;0
15.3.2016;12:00;4;3;1
15.3.2016;13:00;3;3;0
15.3.2016;14:00;1;1;0
15.3.2016;15:00;10;6;4
15.3.2016;16:00;3;1;2
15.3.2016;17:00;2;2;0
15.3.2016;18:00;2;1;1
15.3.2016;19:00;2;1;1
15.3.2016;20:00;0;0;0
15.3.2016;21:00;1;0;1
15.3.2016;22:00;0;0;0
15.3.2016;23:00;0;0;0
16.3.2016;0:00;0;0;0
16.3.2016;1:00;0;0;0
16.3.2016;2:00;0;0;0
16.3.2016;3:00;0;0;0
16.3.2016;4:00;0;0;0
16.3.2016;5:00;1;1;0
16.3.2016;6:00;0;0;0
16.3.2016;7:00;2;1;1
16.3.2016;8:00;0;0;0
16.3.2016;9:00;1;0;1
16.3.2016;10:00;0;0;0
16.3.2016;11:00;2;0;2
16.3.2016;12:00;3;3;0
16.3.2016;13:00;2;0;2
16.3.2016;14:00;4;0;4
16.3.2016;15:00;11;4;7
16.3.2016;16:00;18;12;6
16.3.2016;17:00;14;6;8
16.3.2016;18:00;9;4;5
16.3.2016;19:00;1;1;0
16.3.2016;20:00;1;0;1
16.3.2016;21:00;1;1;0
16.3.2016;22:00;0;0;0
16.3.2016;23:00;0;0;0
17.3.2016;0:00;0;0;0
17.3.2016;1:00;1;0;1
17.3.2016;2:00;0;0;0
17.3.2016;3:00;0;0;0
17.3.2016;4:00;0;0;0
17.3.2016;5:00;2;2;0
17.3.2016;6:00;1;1;0
17.3.2016;7:00;5;5;0
17.3.2016;8:00;5;2;3
17.3.2016;9:00;7;2;5
17.3.2016;10:00;14;3;11
17.3.2016;11:00;14;7;7
17.3.2016;12:00;16;5;11
17.3.2016;13:00;35;13;22
17.3.2016;14:00;33;10;23
17.3.2016;15:00;44;29;15
17.3.2016;16:00;52;28;24
17.3.2016;17:00;43;22;21
17.3.2016;18:00;26;21;5
17.3.2016;19:00;4;3;1
17.3.2016;20:00;1;1;0
17.3.2016;21:00;1;1;0
17.3.2016;22:00;1;0;1
17.3.2016;23:00;0;0;0
18.3.2016;0:00;0;0;0
18.3.2016;1:00;0;0;0
18.3.2016;2:00;0;0;0
18.3.2016;3:00;0;0;0
18.3.2016;4:00;0;0;0
18.3.2016;5:00;1;1;0
18.3.2016;6:00;5;2;3
18.3.2016;7:00;2;2;0
18.3.2016;8:00;4;3;1
18.3.2016;9:00;6;2;4
18.3.2016;10:00;11;6;5
18.3.2016;11:00;22;11;11
18.3.2016;12:00;14;5;9
18.3.2016;13:00;28;9;19
18.3.2016;14:00;38;18;20
18.3.2016;15:00;37;19;18
18.3.2016;16:00;44;23;21
18.3.2016;17:00;36;25;11
18.3.2016;18:00;12;8;4
18.3.2016;19:00;0;0;0
18.3.2016;20:00;0;0;0
18.3.2016;21:00;0;0;0
18.3.2016;22:00;2;1;1
18.3.2016;23:00;0;0;0
19.3.2016;0:00;0;0;0
19.3.2016;1:00;0;0;0
19.3.2016;2:00;0;0;0
19.3.2016;3:00;0;0;0
19.3.2016;4:00;0;0;0
19.3.2016;5:00;0;0;0
19.3.2016;6:00;0;0;0
19.3.2016;7:00;1;0;1
19.3.2016;8:00;4;2;2
19.3.2016;9:00;15;5;10
19.3.2016;10:00;41;8;33
19.3.2016;11:00;60;29;31
19.3.2016;12:00;46;29;17
19.3.2016;13:00;37;21;16
19.3.2016;14:00;42;27;15
19.3.2016;15:00;36;24;12
19.3.2016;16:00;25;21;4
19.3.2016;17:00;16;11;5
19.3.2016;18:00;6;2;4
19.3.2016;19:00;6;5;1
19.3.2016;20:00;0;0;0
19.3.2016;21:00;0;0;0
19.3.2016;22:00;2;2;0
19.3.2016;23:00;0;0;0
20.3.2016;0:00;0;0;0
20.3.2016;1:00;0;0;0
20.3.2016;2:00;0;0;0
20.3.2016;3:00;0;0;0
20.3.2016;4:00;0;0;0
20.3.2016;5:00;1;1;0
20.3.2016;6:00;2;2;0
20.3.2016;7:00;4;3;1
20.3.2016;8:00;7;1;6
20.3.2016;9:00;13;2;11
20.3.2016;10:00;44;13;31
20.3.2016;11:00;56;18;38
20.3.2016;12:00;51;23;28
20.3.2016;13:00;82;38;44
20.3.2016;14:00;80;43;37
20.3.2016;15:00;84;47;37
20.3.2016;16:00;88;53;35
20.3.2016;17:00;58;40;18
20.3.2016;18:00;21;20;1
20.3.2016;19:00;1;1;0
20.3.2016;20:00;0;0;0
20.3.2016;21:00;0;0;0
20.3.2016;22:00;0;0;0
20.3.2016;23:00;0;0;0
21.3.2016;0:00;0;0;0
21.3.2016;1:00;0;0;0
21.3.2016;2:00;0;0;0
21.3.2016;3:00;0;0;0
21.3.2016;4:00;0;0;0
21.3.2016;5:00;1;1;0
21.3.2016;6:00;4;2;2
21.3.2016;7:00;0;0;0
21.3.2016;8:00;3;3;0
21.3.2016;9:00;5;5;0
21.3.2016;10:00;7;1;6
21.3.2016;11:00;4;2;2
21.3.2016;12:00;7;5;2
21.3.2016;13:00;4;3;1
21.3.2016;14:00;7;3;4
21.3.2016;15:00;10;4;6
21.3.2016;16:00;25;14;11
21.3.2016;17:00;16;10;6
21.3.2016;18:00;9;7;2
21.3.2016;19:00;0;0;0
21.3.2016;20:00;0;0;0
21.3.2016;21:00;0;0;0
21.3.2016;22:00;0;0;0
21.3.2016;23:00;0;0;0
22.3.2016;0:00;0;0;0
22.3.2016;1:00;0;0;0
22.3.2016;2:00;0;0;0
22.3.2016;3:00;0;0;0
22.3.2016;4:00;0;0;0
22.3.2016;5:00;1;1;0
22.3.2016;6:00;4;1;3
22.3.2016;7:00;1;0;1
22.3.2016;8:00;5;3;2
22.3.2016;9:00;3;1;2
22.3.2016;10:00;8;1;7
22.3.2016;11:00;6;3;3
22.3.2016;12:00;4;3;1
22.3.2016;13:00;4;2;2
22.3.2016;14:00;6;2;4
22.3.2016;15:00;18;10;8
22.3.2016;16:00;18;10;8
22.3.2016;17:00;6;3;3
22.3.2016;18:00;4;3;1
22.3.2016;19:00;2;1;1
22.3.2016;20:00;1;0;1
22.3.2016;21:00;0;0;0
22.3.2016;22:00;0;0;0
22.3.2016;23:00;0;0;0
23.3.2016;0:00;0;0;0
23.3.2016;1:00;0;0;0
23.3.2016;2:00;0;0;0
23.3.2016;3:00;0;0;0
23.3.2016;4:00;0;0;0
23.3.2016;5:00;2;2;0
23.3.2016;6:00;2;1;1
23.3.2016;7:00;3;2;1
23.3.2016;8:00;1;1;0
23.3.2016;9:00;2;1;1
23.3.2016;10:00;8;3;5
23.3.2016;11:00;6;3;3
23.3.2016;12:00;15;8;7
23.3.2016;13:00;10;6;4
23.3.2016;14:00;12;6;6
23.3.2016;15:00;11;3;8
23.3.2016;16:00;15;8;7
23.3.2016;17:00;11;9;2
23.3.2016;18:00;8;5;3
23.3.2016;19:00;6;4;2
23.3.2016;20:00;0;0;0
23.3.2016;21:00;0;0;0
23.3.2016;22:00;0;0;0
23.3.2016;23:00;0;0;0
24.3.2016;0:00;0;0;0
24.3.2016;1:00;0;0;0
24.3.2016;2:00;0;0;0
24.3.2016;3:00;3;3;0
24.3.2016;4:00;0;0;0
24.3.2016;5:00;0;0;0
24.3.2016;6:00;0;0;0
24.3.2016;7:00;3;1;2
24.3.2016;8:00;1;0;1
24.3.2016;9:00;2;0;2
24.3.2016;10:00;5;4;1
24.3.2016;11:00;13;10;3
24.3.2016;12:00;13;2;11
24.3.2016;13:00;4;2;2
24.3.2016;14:00;12;5;7
24.3.2016;15:00;19;7;12
24.3.2016;16:00;11;6;5
24.3.2016;17:00;8;7;1
24.3.2016;18:00;2;2;0
24.3.2016;19:00;2;2;0
24.3.2016;20:00;0;0;0
24.3.2016;21:00;0;0;0
24.3.2016;22:00;0;0;0
24.3.2016;23:00;0;0;0
25.3.2016;0:00;0;0;0
25.3.2016;1:00;0;0;0
25.3.2016;2:00;0;0;0
25.3.2016;3:00;0;0;0
25.3.2016;4:00;0;0;0
25.3.2016;5:00;0;0;0
25.3.2016;6:00;0;0;0
25.3.2016;7:00;0;0;0
25.3.2016;8:00;2;0;2
25.3.2016;9:00;12;3;9
25.3.2016;10:00;40;5;35
25.3.2016;11:00;58;21;37
25.3.2016;12:00;43;23;20
25.3.2016;13:00;48;30;18
25.3.2016;14:00;54;31;23
25.3.2016;15:00;41;30;11
25.3.2016;16:00;26;21;5
25.3.2016;17:00;19;14;5
25.3.2016;18:00;9;8;1
25.3.2016;19:00;4;4;0
25.3.2016;20:00;1;0;1
25.3.2016;21:00;0;0;0
25.3.2016;22:00;0;0;0
25.3.2016;23:00;0;0;0
26.3.2016;0:00;0;0;0
26.3.2016;1:00;0;0;0
26.3.2016;2:00;0;0;0
26.3.2016;3:00;1;0;1
26.3.2016;4:00;0;0;0
26.3.2016;5:00;0;0;0
26.3.2016;6:00;0;0;0
26.3.2016;7:00;0;0;0
26.3.2016;8:00;0;0;0
26.3.2016;9:00;9;4;5
26.3.2016;10:00;14;0;14
26.3.2016;11:00;15;5;10
26.3.2016;12:00;18;10;8
26.3.2016;13:00;26;14;12
26.3.2016;14:00;14;9;5
26.3.2016;15:00;20;10;10
26.3.2016;16:00;16;11;5
26.3.2016;17:00;9;7;2
26.3.2016;18:00;4;4;0
26.3.2016;19:00;0;0;0
26.3.2016;20:00;1;0;1
26.3.2016;21:00;0;0;0
26.3.2016;22:00;0;0;0
26.3.2016;23:00;0;0;0
27.3.2016;0:00;0;0;0
27.3.2016;1:00;0;0;0
27.3.2016;3:00;0;0;0
27.3.2016;4:00;0;0;0
27.3.2016;5:00;0;0;0
27.3.2016;6:00;0;0;0
27.3.2016;7:00;2;1;1
27.3.2016;8:00;4;0;4
27.3.2016;9:00;22;8;14
27.3.2016;10:00;44;14;30
27.3.2016;11:00;74;25;49
27.3.2016;12:00;82;24;58
27.3.2016;13:00;54;18;36
27.3.2016;14:00;76;23;53
27.3.2016;15:00;74;50;24
27.3.2016;16:00;66;54;12
27.3.2016;17:00;78;52;26
27.3.2016;18:00;33;22;11
27.3.2016;19:00;7;5;2
27.3.2016;20:00;6;6;0
27.3.2016;21:00;0;0;0
27.3.2016;22:00;0;0;0
27.3.2016;23:00;1;0;1
28.3.2016;0:00;0;0;0
28.3.2016;1:00;0;0;0
28.3.2016;2:00;0;0;0
28.3.2016;3:00;0;0;0
28.3.2016;4:00;0;0;0
28.3.2016;5:00;0;0;0
28.3.2016;6:00;2;1;1
28.3.2016;7:00;1;1;0
28.3.2016;8:00;0;0;0
28.3.2016;9:00;13;8;5
28.3.2016;10:00;21;8;13
28.3.2016;11:00;36;14;22
28.3.2016;12:00;26;11;15
28.3.2016;13:00;45;21;24
28.3.2016;14:00;79;28;51
28.3.2016;15:00;67;30;37
28.3.2016;16:00;53;25;28
28.3.2016;17:00;51;28;23
28.3.2016;18:00;30;24;6
28.3.2016;19:00;13;12;1
28.3.2016;20:00;2;1;1
28.3.2016;21:00;1;0;1
28.3.2016;22:00;0;0;0
28.3.2016;23:00;0;0;0
29.3.2016;0:00;0;0;0
29.3.2016;1:00;0;0;0
29.3.2016;2:00;0;0;0
29.3.2016;3:00;0;0;0
29.3.2016;4:00;0;0;0
29.3.2016;5:00;0;0;0
29.3.2016;6:00;1;0;1
29.3.2016;7:00;1;1;0
29.3.2016;8:00;2;0;2
29.3.2016;9:00;3;1;2
29.3.2016;10:00;16;6;10
29.3.2016;11:00;11;5;6
29.3.2016;12:00;11;2;9
29.3.2016;13:00;16;9;7
29.3.2016;14:00;13;6;7
29.3.2016;15:00;8;3;5
29.3.2016;16:00;18;8;10
29.3.2016;17:00;23;10;13
29.3.2016;18:00;27;9;18
29.3.2016;19:00;7;6;1
29.3.2016;20:00;0;0;0
29.3.2016;21:00;0;0;0
29.3.2016;22:00;0;0;0
29.3.2016;23:00;0;0;0
30.3.2016;0:00;0;0;0
30.3.2016;1:00;0;0;0
30.3.2016;2:00;0;0;0
30.3.2016;3:00;0;0;0
30.3.2016;4:00;0;0;0
30.3.2016;5:00;1;1;0
30.3.2016;6:00;0;0;0
30.3.2016;7:00;4;3;1
30.3.2016;8:00;3;1;2
30.3.2016;9:00;4;3;1
30.3.2016;10:00;6;1;5
30.3.2016;11:00;10;3;7
30.3.2016;12:00;12;7;5
30.3.2016;13:00;10;7;3
30.3.2016;14:00;10;0;10
30.3.2016;15:00;37;13;24
30.3.2016;16:00;35;18;17
30.3.2016;17:00;40;22;18
30.3.2016;18:00;29;19;10
30.3.2016;19:00;11;8;3
30.3.2016;20:00;2;1;1
30.3.2016;21:00;0;0;0
30.3.2016;22:00;1;0;1
30.3.2016;23:00;0;0;0
31.3.2016;0:00;0;0;0
31.3.2016;1:00;0;0;0
31.3.2016;2:00;0;0;0
31.3.2016;3:00;0;0;0
31.3.2016;4:00;0;0;0
31.3.2016;5:00;1;1;0
31.3.2016;6:00;0;0;0
31.3.2016;7:00;3;1;2
31.3.2016;8:00;3;2;1
31.3.2016;9:00;7;4;3
31.3.2016;10:00;21;5;16
31.3.2016;11:00;42;15;27
31.3.2016;12:00;24;11;13
31.3.2016;13:00;39;19;20
31.3.2016;14:00;31;8;23
31.3.2016;15:00;56;21;35
31.3.2016;16:00;67;20;47
31.3.2016;17:00;99;45;54
31.3.2016;18:00;69;45;24
31.3.2016;19:00;33;24;9
31.3.2016;20:00;2;2;0
31.3.2016;21:00;3;3;0
31.3.2016;22:00;0;0;0
31.3.2016;23:00;0;0;0
marec;;6144;3049;3095
