Dátum;Èas;Hradza Berg ;Do Slovenska ;Do Rakuska
9.5.2016;17:00;103;50;53
9.5.2016;18:00;110;66;44
9.5.2016;19:00;53;38;15
9.5.2016;20:00;15;14;1
9.5.2016;21:00;2;2;0
9.5.2016;22:00;0;0;0
9.5.2016;23:00;0;0;0
10.5.2016;0:00;0;0;0
10.5.2016;1:00;0;0;0
10.5.2016;2:00;0;0;0
10.5.2016;3:00;0;0;0
10.5.2016;4:00;0;0;0
10.5.2016;5:00;0;0;0
10.5.2016;6:00;7;5;2
10.5.2016;7:00;9;6;3
10.5.2016;8:00;11;7;4
10.5.2016;9:00;6;4;2
10.5.2016;10:00;19;5;14
10.5.2016;11:00;26;19;7
10.5.2016;12:00;36;29;7
10.5.2016;13:00;82;59;23
10.5.2016;14:00;70;57;13
10.5.2016;15:00;28;24;4
10.5.2016;16:00;32;13;19
10.5.2016;17:00;53;21;32
10.5.2016;18:00;42;30;12
10.5.2016;19:00;52;40;12
10.5.2016;20:00;8;6;2
10.5.2016;21:00;1;1;0
10.5.2016;22:00;0;0;0
10.5.2016;23:00;0;0;0
11.5.2016;0:00;0;0;0
11.5.2016;1:00;0;0;0
11.5.2016;2:00;0;0;0
11.5.2016;3:00;0;0;0
11.5.2016;4:00;0;0;0
11.5.2016;5:00;2;1;1
11.5.2016;6:00;3;1;2
11.5.2016;7:00;3;1;2
11.5.2016;8:00;6;6;0
11.5.2016;9:00;12;6;6
11.5.2016;10:00;8;0;8
11.5.2016;11:00;9;2;7
11.5.2016;12:00;8;7;1
11.5.2016;13:00;18;12;6
11.5.2016;14:00;14;6;8
11.5.2016;15:00;35;18;17
11.5.2016;16:00;37;12;25
11.5.2016;17:00;68;24;44
11.5.2016;18:00;68;38;30
11.5.2016;19:00;66;50;16
11.5.2016;20:00;15;10;5
11.5.2016;21:00;3;2;1
11.5.2016;22:00;0;0;0
11.5.2016;23:00;2;1;1
12.5.2016;0:00;0;0;0
12.5.2016;1:00;0;0;0
12.5.2016;2:00;0;0;0
12.5.2016;3:00;0;0;0
12.5.2016;4:00;0;0;0
12.5.2016;5:00;0;0;0
12.5.2016;6:00;0;0;0
12.5.2016;7:00;1;1;0
12.5.2016;8:00;0;0;0
12.5.2016;9:00;5;2;3
12.5.2016;10:00;3;0;3
12.5.2016;11:00;5;3;2
12.5.2016;12:00;21;21;0
12.5.2016;13:00;3;1;2
12.5.2016;14:00;5;3;2
12.5.2016;15:00;3;2;1
12.5.2016;16:00;1;1;0
12.5.2016;17:00;5;4;1
12.5.2016;18:00;0;0;0
12.5.2016;19:00;0;0;0
12.5.2016;20:00;0;0;0
12.5.2016;21:00;0;0;0
12.5.2016;22:00;0;0;0
12.5.2016;23:00;0;0;0
13.5.2016;0:00;0;0;0
13.5.2016;1:00;0;0;0
13.5.2016;2:00;0;0;0
13.5.2016;3:00;0;0;0
13.5.2016;4:00;0;0;0
13.5.2016;5:00;0;0;0
13.5.2016;6:00;1;1;0
13.5.2016;7:00;2;2;0
13.5.2016;8:00;3;3;0
13.5.2016;9:00;8;1;7
13.5.2016;10:00;29;10;19
13.5.2016;11:00;8;7;1
13.5.2016;12:00;9;8;1
13.5.2016;13:00;9;3;6
13.5.2016;14:00;24;4;20
13.5.2016;15:00;30;12;18
13.5.2016;16:00;36;17;19
13.5.2016;17:00;31;11;20
13.5.2016;18:00;30;15;15
13.5.2016;19:00;13;10;3
13.5.2016;20:00;3;3;0
13.5.2016;21:00;0;0;0
13.5.2016;22:00;0;0;0
13.5.2016;23:00;0;0;0
14.5.2016;0:00;0;0;0
14.5.2016;1:00;0;0;0
14.5.2016;2:00;0;0;0
14.5.2016;3:00;0;0;0
14.5.2016;4:00;0;0;0
14.5.2016;5:00;0;0;0
14.5.2016;6:00;0;0;0
14.5.2016;7:00;0;0;0
14.5.2016;8:00;8;5;3
14.5.2016;9:00;10;6;4
14.5.2016;10:00;14;6;8
14.5.2016;11:00;14;6;8
14.5.2016;12:00;20;12;8
14.5.2016;13:00;22;4;18
14.5.2016;14:00;41;10;31
14.5.2016;15:00;90;36;54
14.5.2016;16:00;97;49;48
14.5.2016;17:00;73;56;17
14.5.2016;18:00;101;85;16
14.5.2016;19:00;30;27;3
14.5.2016;20:00;10;9;1
14.5.2016;21:00;0;0;0
14.5.2016;22:00;0;0;0
14.5.2016;23:00;0;0;0
15.5.2016;0:00;0;0;0
15.5.2016;1:00;0;0;0
15.5.2016;2:00;0;0;0
15.5.2016;3:00;0;0;0
15.5.2016;4:00;0;0;0
15.5.2016;5:00;0;0;0
15.5.2016;6:00;0;0;0
15.5.2016;7:00;1;0;1
15.5.2016;8:00;8;3;5
15.5.2016;9:00;21;6;15
15.5.2016;10:00;43;17;26
15.5.2016;11:00;58;28;30
15.5.2016;12:00;74;53;21
15.5.2016;13:00;47;29;18
15.5.2016;14:00;81;41;40
15.5.2016;15:00;88;56;32
15.5.2016;16:00;78;48;30
15.5.2016;17:00;75;62;13
15.5.2016;18:00;52;37;15
15.5.2016;19:00;10;10;0
15.5.2016;20:00;3;1;2
15.5.2016;21:00;1;1;0
15.5.2016;22:00;0;0;0
15.5.2016;23:00;0;0;0
16.5.2016;0:00;0;0;0
16.5.2016;1:00;0;0;0
16.5.2016;2:00;0;0;0
16.5.2016;3:00;0;0;0
16.5.2016;4:00;0;0;0
16.5.2016;5:00;0;0;0
16.5.2016;6:00;4;4;0
16.5.2016;7:00;7;5;2
16.5.2016;8:00;7;2;5
16.5.2016;9:00;10;7;3
16.5.2016;10:00;77;13;64
16.5.2016;11:00;11;5;6
16.5.2016;12:00;32;26;6
16.5.2016;13:00;55;51;4
16.5.2016;14:00;29;23;6
16.5.2016;15:00;19;9;10
16.5.2016;16:00;23;16;7
16.5.2016;17:00;75;59;16
16.5.2016;18:00;16;12;4
16.5.2016;19:00;12;6;6
16.5.2016;20:00;7;6;1
16.5.2016;21:00;0;0;0
16.5.2016;22:00;1;0;1
16.5.2016;23:00;0;0;0
17.5.2016;0:00;0;0;0
17.5.2016;1:00;0;0;0
17.5.2016;2:00;0;0;0
17.5.2016;3:00;0;0;0
17.5.2016;4:00;0;0;0
17.5.2016;5:00;1;1;0
17.5.2016;6:00;4;1;3
17.5.2016;7:00;3;2;1
17.5.2016;8:00;6;4;2
17.5.2016;9:00;3;2;1
17.5.2016;10:00;23;5;18
17.5.2016;11:00;40;14;26
17.5.2016;12:00;27;18;9
17.5.2016;13:00;55;51;4
17.5.2016;14:00;32;31;1
17.5.2016;15:00;24;16;8
17.5.2016;16:00;40;24;16
17.5.2016;17:00;54;19;35
17.5.2016;18:00;65;35;30
17.5.2016;19:00;53;42;11
17.5.2016;20:00;9;6;3
17.5.2016;21:00;1;1;0
17.5.2016;22:00;1;0;1
17.5.2016;23:00;0;0;0
18.5.2016;0:00;0;0;0
18.5.2016;1:00;0;0;0
18.5.2016;2:00;0;0;0
18.5.2016;3:00;0;0;0
18.5.2016;4:00;0;0;0
18.5.2016;5:00;1;1;0
18.5.2016;6:00;5;2;3
18.5.2016;7:00;7;3;4
18.5.2016;8:00;17;12;5
18.5.2016;9:00;10;4;6
18.5.2016;10:00;14;7;7
18.5.2016;11:00;41;31;10
18.5.2016;12:00;25;15;10
18.5.2016;13:00;29;15;14
18.5.2016;14:00;32;10;22
18.5.2016;15:00;68;24;44
18.5.2016;16:00;79;31;48
18.5.2016;17:00;97;40;57
18.5.2016;18:00;116;60;56
18.5.2016;19:00;76;62;14
18.5.2016;20:00;19;15;4
18.5.2016;21:00;8;7;1
18.5.2016;22:00;0;0;0
18.5.2016;23:00;0;0;0
19.5.2016;0:00;0;0;0
19.5.2016;1:00;0;0;0
19.5.2016;2:00;0;0;0
19.5.2016;3:00;0;0;0
19.5.2016;4:00;0;0;0
19.5.2016;5:00;4;4;0
19.5.2016;6:00;1;0;1
19.5.2016;7:00;11;7;4
19.5.2016;8:00;11;7;4
19.5.2016;9:00;10;6;4
19.5.2016;10:00;25;13;12
19.5.2016;11:00;14;6;8
19.5.2016;12:00;30;18;12
19.5.2016;13:00;30;21;9
19.5.2016;14:00;33;21;12
19.5.2016;15:00;34;8;26
19.5.2016;16:00;65;30;35
19.5.2016;17:00;57;35;22
19.5.2016;18:00;77;37;40
19.5.2016;19:00;31;23;8
19.5.2016;20:00;15;13;2
19.5.2016;21:00;4;3;1
19.5.2016;22:00;1;1;0
19.5.2016;23:00;1;0;1
20.5.2016;0:00;0;0;0
20.5.2016;1:00;0;0;0
20.5.2016;2:00;0;0;0
20.5.2016;3:00;0;0;0
20.5.2016;4:00;0;0;0
20.5.2016;5:00;1;1;0
20.5.2016;6:00;5;4;1
20.5.2016;7:00;5;4;1
20.5.2016;8:00;7;5;2
20.5.2016;9:00;10;6;4
20.5.2016;10:00;9;2;7
20.5.2016;11:00;17;7;10
20.5.2016;12:00;36;17;19
20.5.2016;13:00;35;21;14
20.5.2016;14:00;48;19;29
20.5.2016;15:00;41;30;11
20.5.2016;16:00;40;28;12
20.5.2016;17:00;53;14;39
20.5.2016;18:00;60;34;26
20.5.2016;19:00;30;20;10
20.5.2016;20:00;9;8;1
20.5.2016;21:00;0;0;0
20.5.2016;22:00;0;0;0
20.5.2016;23:00;0;0;0
21.5.2016;0:00;0;0;0
21.5.2016;1:00;0;0;0
21.5.2016;2:00;0;0;0
21.5.2016;3:00;0;0;0
21.5.2016;4:00;0;0;0
21.5.2016;5:00;0;0;0
21.5.2016;6:00;2;0;2
21.5.2016;7:00;7;5;2
21.5.2016;8:00;26;4;22
21.5.2016;9:00;65;16;49
21.5.2016;10:00;201;27;174
21.5.2016;11:00;160;36;124
21.5.2016;12:00;151;72;79
21.5.2016;13:00;183;88;95
21.5.2016;14:00;205;120;85
21.5.2016;15:00;253;142;111
21.5.2016;16:00;255;159;96
21.5.2016;17:00;186;133;53
21.5.2016;18:00;156;113;43
21.5.2016;19:00;61;47;14
21.5.2016;20:00;35;30;5
21.5.2016;21:00;11;10;1
21.5.2016;22:00;3;1;2
21.5.2016;23:00;1;1;0
22.5.2016;0:00;0;0;0
22.5.2016;1:00;0;0;0
22.5.2016;2:00;0;0;0
22.5.2016;3:00;0;0;0
22.5.2016;4:00;0;0;0
22.5.2016;5:00;1;0;1
22.5.2016;6:00;5;1;4
22.5.2016;7:00;7;2;5
22.5.2016;8:00;11;2;9
22.5.2016;9:00;76;13;63
22.5.2016;10:00;166;43;123
22.5.2016;11:00;169;64;105
22.5.2016;12:00;149;65;84
22.5.2016;13:00;169;71;98
22.5.2016;14:00;190;70;120
22.5.2016;15:00;180;98;82
22.5.2016;16:00;190;113;77
22.5.2016;17:00;184;133;51
22.5.2016;18:00;101;85;16
22.5.2016;19:00;55;35;20
22.5.2016;20:00;21;17;4
22.5.2016;21:00;4;2;2
22.5.2016;22:00;6;4;2
22.5.2016;23:00;0;0;0
23.5.2016;0:00;0;0;0
23.5.2016;1:00;0;0;0
23.5.2016;2:00;0;0;0
23.5.2016;3:00;0;0;0
23.5.2016;4:00;0;0;0
23.5.2016;5:00;0;0;0
23.5.2016;6:00;5;3;2
23.5.2016;7:00;10;5;5
23.5.2016;8:00;12;9;3
23.5.2016;9:00;15;7;8
23.5.2016;10:00;21;10;11
23.5.2016;11:00;25;13;12
23.5.2016;12:00;52;36;16
23.5.2016;13:00;34;20;14
23.5.2016;14:00;30;16;14
23.5.2016;15:00;45;18;27
23.5.2016;16:00;66;32;34
23.5.2016;17:00;61;21;40
23.5.2016;18:00;110;58;52
23.5.2016;19:00;67;44;23
23.5.2016;20:00;34;25;9
23.5.2016;21:00;8;6;2
23.5.2016;22:00;0;0;0
23.5.2016;23:00;0;0;0
24.5.2016;0:00;0;0;0
24.5.2016;1:00;0;0;0
24.5.2016;2:00;0;0;0
24.5.2016;3:00;0;0;0
24.5.2016;4:00;0;0;0
24.5.2016;5:00;0;0;0
24.5.2016;6:00;0;0;0
24.5.2016;7:00;0;0;0
24.5.2016;8:00;0;0;0
24.5.2016;9:00;0;0;0
24.5.2016;10:00;6;3;3
24.5.2016;11:00;5;4;1
24.5.2016;12:00;0;0;0
24.5.2016;13:00;11;3;8
24.5.2016;14:00;18;14;4
24.5.2016;15:00;16;13;3
24.5.2016;16:00;26;9;17
24.5.2016;17:00;27;9;18
24.5.2016;18:00;38;29;9
24.5.2016;19:00;32;25;7
24.5.2016;20:00;10;9;1
24.5.2016;21:00;1;0;1
24.5.2016;22:00;0;0;0
24.5.2016;23:00;0;0;0
25.5.2016;0:00;0;0;0
25.5.2016;1:00;0;0;0
25.5.2016;2:00;0;0;0
25.5.2016;3:00;0;0;0
25.5.2016;4:00;0;0;0
25.5.2016;5:00;2;2;0
25.5.2016;6:00;8;3;5
25.5.2016;7:00;9;7;2
25.5.2016;8:00;14;11;3
25.5.2016;9:00;8;4;4
25.5.2016;10:00;19;5;14
25.5.2016;11:00;16;12;4
25.5.2016;12:00;26;10;16
25.5.2016;13:00;21;11;10
25.5.2016;14:00;29;18;11
25.5.2016;15:00;53;24;29
25.5.2016;16:00;104;40;64
25.5.2016;17:00;64;35;29
25.5.2016;18:00;78;39;39
25.5.2016;19:00;58;44;14
25.5.2016;20:00;7;7;0
25.5.2016;21:00;3;3;0
25.5.2016;22:00;0;0;0
25.5.2016;23:00;0;0;0
26.5.2016;0:00;0;0;0
26.5.2016;1:00;0;0;0
26.5.2016;2:00;0;0;0
26.5.2016;3:00;0;0;0
26.5.2016;4:00;1;1;0
26.5.2016;5:00;1;1;0
26.5.2016;6:00;7;3;4
26.5.2016;7:00;13;8;5
26.5.2016;8:00;13;11;2
26.5.2016;9:00;23;10;13
26.5.2016;10:00;70;44;26
26.5.2016;11:00;39;19;20
26.5.2016;12:00;39;21;18
26.5.2016;13:00;45;33;12
26.5.2016;14:00;95;56;39
26.5.2016;15:00;108;64;44
26.5.2016;16:00;118;35;83
26.5.2016;17:00;157;80;77
26.5.2016;18:00;113;55;58
26.5.2016;19:00;84;62;22
26.5.2016;20:00;46;34;12
26.5.2016;21:00;9;8;1
26.5.2016;22:00;0;0;0
26.5.2016;23:00;0;0;0
27.5.2016;0:00;0;0;0
27.5.2016;1:00;0;0;0
27.5.2016;2:00;0;0;0
27.5.2016;3:00;0;0;0
27.5.2016;4:00;0;0;0
27.5.2016;5:00;0;0;0
27.5.2016;6:00;4;3;1
27.5.2016;7:00;13;5;8
27.5.2016;8:00;26;10;16
27.5.2016;9:00;38;12;26
27.5.2016;10:00;31;10;21
27.5.2016;11:00;63;25;38
27.5.2016;12:00;37;24;13
27.5.2016;13:00;36;19;17
27.5.2016;14:00;46;23;23
27.5.2016;15:00;70;32;38
27.5.2016;16:00;88;41;47
27.5.2016;17:00;98;47;51
27.5.2016;18:00;64;43;21
27.5.2016;19:00;51;33;18
27.5.2016;20:00;42;35;7
27.5.2016;21:00;3;3;0
27.5.2016;22:00;2;0;2
27.5.2016;23:00;2;2;0
28.5.2016;0:00;0;0;0
28.5.2016;1:00;0;0;0
28.5.2016;2:00;0;0;0
28.5.2016;3:00;0;0;0
28.5.2016;4:00;0;0;0
28.5.2016;5:00;1;1;0
28.5.2016;6:00;3;0;3
28.5.2016;7:00;4;1;3
28.5.2016;8:00;29;6;23
28.5.2016;9:00;72;20;52
28.5.2016;10:00;163;33;130
28.5.2016;11:00;184;48;136
28.5.2016;12:00;175;76;99
28.5.2016;13:00;148;79;69
28.5.2016;14:00;205;112;93
28.5.2016;15:00;183;86;97
28.5.2016;16:00;188;128;60
28.5.2016;17:00;159;112;47
28.5.2016;18:00;122;91;31
28.5.2016;19:00;88;66;22
28.5.2016;20:00;32;26;6
28.5.2016;21:00;6;6;0
28.5.2016;22:00;1;0;1
28.5.2016;23:00;0;0;0
29.5.2016;0:00;0;0;0
29.5.2016;1:00;0;0;0
29.5.2016;2:00;0;0;0
29.5.2016;3:00;0;0;0
29.5.2016;4:00;0;0;0
29.5.2016;5:00;0;0;0
29.5.2016;6:00;5;1;4
29.5.2016;7:00;9;0;9
29.5.2016;8:00;41;9;32
29.5.2016;9:00;87;24;63
29.5.2016;10:00;133;55;78
29.5.2016;11:00;149;80;69
29.5.2016;12:00;121;53;68
29.5.2016;13:00;124;60;64
29.5.2016;14:00;170;89;81
29.5.2016;15:00;144;88;56
29.5.2016;16:00;149;90;59
29.5.2016;17:00;134;90;44
29.5.2016;18:00;110;68;42
29.5.2016;19:00;50;35;15
29.5.2016;20:00;21;14;7
29.5.2016;21:00;3;2;1
29.5.2016;22:00;2;2;0
29.5.2016;23:00;0;0;0
30.5.2016;0:00;0;0;0
30.5.2016;1:00;0;0;0
30.5.2016;2:00;0;0;0
30.5.2016;3:00;0;0;0
30.5.2016;4:00;0;0;0
30.5.2016;5:00;2;1;1
30.5.2016;6:00;6;4;2
30.5.2016;7:00;11;6;5
30.5.2016;8:00;7;3;4
30.5.2016;9:00;79;9;70
30.5.2016;10:00;27;10;17
30.5.2016;11:00;32;25;7
30.5.2016;12:00;44;22;22
30.5.2016;13:00;49;39;10
30.5.2016;14:00;73;55;18
30.5.2016;15:00;80;50;30
30.5.2016;16:00;51;22;29
30.5.2016;17:00;97;59;38
30.5.2016;18:00;24;17;7
30.5.2016;19:00;52;32;20
30.5.2016;20:00;20;16;4
30.5.2016;21:00;5;3;2
30.5.2016;22:00;1;1;0
30.5.2016;23:00;0;0;0
31.5.2016;0:00;0;0;0
31.5.2016;1:00;0;0;0
31.5.2016;2:00;0;0;0
31.5.2016;3:00;0;0;0
31.5.2016;4:00;0;0;0
31.5.2016;5:00;3;1;2
31.5.2016;6:00;9;5;4
31.5.2016;7:00;10;6;4
31.5.2016;8:00;14;5;9
31.5.2016;9:00;33;6;27
31.5.2016;10:00;22;6;16
31.5.2016;11:00;54;41;13
31.5.2016;12:00;49;33;16
31.5.2016;13:00;70;58;12
31.5.2016;14:00;63;46;17
31.5.2016;15:00;31;18;13
31.5.2016;16:00;26;16;10
31.5.2016;17:00;66;19;47
31.5.2016;18:00;94;52;42
31.5.2016;19:00;80;52;28
31.5.2016;20:00;50;33;17
31.5.2016;21:00;8;8;0
31.5.2016;22:00;0;0;0
31.5.2016;23:00;0;0;0
;;22441;12003;10438
