Dátum a èas;Hradza Berg ;Do Slovenska ;Do Rakuska
1.10.2018 0:00;0;0;0
1.10.2018 1:00;0;0;0
1.10.2018 2:00;0;0;0
1.10.2018 3:00;0;0;0
1.10.2018 4:00;0;0;0
1.10.2018 5:00;0;0;0
1.10.2018 6:00;1;0;1
1.10.2018 7:00;3;0;3
1.10.2018 8:00;14;8;6
1.10.2018 9:00;6;2;4
1.10.2018 10:00;67;7;60
1.10.2018 11:00;21;12;9
1.10.2018 12:00;11;4;7
1.10.2018 13:00;23;8;15
1.10.2018 14:00;29;17;12
1.10.2018 15:00;46;27;19
1.10.2018 16:00;45;23;22
1.10.2018 17:00;35;25;10
1.10.2018 18:00;34;17;17
1.10.2018 19:00;9;6;3
1.10.2018 20:00;2;1;1
1.10.2018 21:00;0;0;0
1.10.2018 22:00;0;0;0
1.10.2018 23:00;0;0;0
2.10.2018 0:00;0;0;0
2.10.2018 1:00;0;0;0
2.10.2018 2:00;0;0;0
2.10.2018 3:00;0;0;0
2.10.2018 4:00;0;0;0
2.10.2018 5:00;0;0;0
2.10.2018 6:00;0;0;0
2.10.2018 7:00;3;3;0
2.10.2018 8:00;2;1;1
2.10.2018 9:00;5;3;2
2.10.2018 10:00;12;3;9
2.10.2018 11:00;7;7;0
2.10.2018 12:00;53;50;3
2.10.2018 13:00;52;49;3
2.10.2018 14:00;70;66;4
2.10.2018 15:00;29;26;3
2.10.2018 16:00;14;3;11
2.10.2018 17:00;25;12;13
2.10.2018 18:00;18;16;2
2.10.2018 19:00;7;5;2
2.10.2018 20:00;1;0;1
2.10.2018 21:00;1;0;1
2.10.2018 22:00;1;1;0
2.10.2018 23:00;0;0;0
3.10.2018 0:00;0;0;0
3.10.2018 1:00;0;0;0
3.10.2018 2:00;0;0;0
3.10.2018 3:00;0;0;0
3.10.2018 4:00;0;0;0
3.10.2018 5:00;1;1;0
3.10.2018 6:00;0;0;0
3.10.2018 7:00;11;10;1
3.10.2018 8:00;11;8;3
3.10.2018 9:00;5;1;4
3.10.2018 10:00;12;0;12
3.10.2018 11:00;15;5;10
3.10.2018 12:00;50;30;20
3.10.2018 13:00;14;7;7
3.10.2018 14:00;9;5;4
3.10.2018 15:00;8;7;1
3.10.2018 16:00;21;6;15
3.10.2018 17:00;20;12;8
3.10.2018 18:00;16;6;10
3.10.2018 19:00;8;5;3
3.10.2018 20:00;1;1;0
3.10.2018 21:00;2;1;1
3.10.2018 22:00;0;0;0
3.10.2018 23:00;0;0;0
4.10.2018 0:00;0;0;0
4.10.2018 1:00;0;0;0
4.10.2018 2:00;0;0;0
4.10.2018 3:00;0;0;0
4.10.2018 4:00;0;0;0
4.10.2018 5:00;2;2;0
4.10.2018 6:00;0;0;0
4.10.2018 7:00;12;7;5
4.10.2018 8:00;8;4;4
4.10.2018 9:00;11;5;6
4.10.2018 10:00;23;7;16
4.10.2018 11:00;30;15;15
4.10.2018 12:00;28;16;12
4.10.2018 13:00;30;8;22
4.10.2018 14:00;52;19;33
4.10.2018 15:00;54;26;28
4.10.2018 16:00;69;27;42
4.10.2018 17:00;60;30;30
4.10.2018 18:00;44;31;13
4.10.2018 19:00;11;10;1
4.10.2018 20:00;2;1;1
4.10.2018 21:00;1;1;0
4.10.2018 22:00;1;0;1
4.10.2018 23:00;0;0;0
5.10.2018 0:00;0;0;0
5.10.2018 1:00;0;0;0
5.10.2018 2:00;0;0;0
5.10.2018 3:00;0;0;0
5.10.2018 4:00;0;0;0
5.10.2018 5:00;1;1;0
5.10.2018 6:00;5;2;3
5.10.2018 7:00;4;3;1
5.10.2018 8:00;10;2;8
5.10.2018 9:00;14;7;7
5.10.2018 10:00;34;11;23
5.10.2018 11:00;16;10;6
5.10.2018 12:00;17;5;12
5.10.2018 13:00;29;7;22
5.10.2018 14:00;45;22;23
5.10.2018 15:00;42;13;29
5.10.2018 16:00;56;19;37
