Dátum a èas;Hradza Berg ;Do Slovenska ;Do Rakuska
1.9.2016 0:00;0;0;0
1.9.2016 1:00;0;0;0
1.9.2016 2:00;0;0;0
1.9.2016 3:00;0;0;0
1.9.2016 4:00;0;0;0
1.9.2016 5:00;0;0;0
1.9.2016 6:00;2;0;2
1.9.2016 7:00;10;6;4
1.9.2016 8:00;23;2;21
1.9.2016 9:00;74;9;65
1.9.2016 10:00;178;35;143
1.9.2016 11:00;176;39;137
1.9.2016 12:00;157;57;100
1.9.2016 13:00;127;63;64
1.9.2016 14:00;134;69;65
1.9.2016 15:00;197;110;87
1.9.2016 16:00;194;122;72
1.9.2016 17:00;191;151;40
1.9.2016 18:00;145;94;51
1.9.2016 19:00;79;64;15
1.9.2016 20:00;18;16;2
1.9.2016 21:00;12;12;0
1.9.2016 22:00;0;0;0
1.9.2016 23:00;0;0;0
2.9.2016 0:00;3;3;0
2.9.2016 1:00;0;0;0
2.9.2016 2:00;0;0;0
2.9.2016 3:00;0;0;0
2.9.2016 4:00;0;0;0
2.9.2016 5:00;1;1;0
2.9.2016 6:00;7;3;4
2.9.2016 7:00;10;3;7
2.9.2016 8:00;15;9;6
2.9.2016 9:00;12;5;7
2.9.2016 10:00;38;13;25
2.9.2016 11:00;49;15;34
2.9.2016 12:00;68;39;29
2.9.2016 13:00;77;52;25
2.9.2016 14:00;61;42;19
2.9.2016 15:00;86;48;38
2.9.2016 16:00;61;39;22
2.9.2016 17:00;81;50;31
2.9.2016 18:00;58;39;19
2.9.2016 19:00;23;16;7
2.9.2016 20:00;5;3;2
2.9.2016 21:00;0;0;0
2.9.2016 22:00;0;0;0
2.9.2016 23:00;0;0;0
3.9.2016 0:00;2;2;0
3.9.2016 1:00;3;3;0
3.9.2016 2:00;0;0;0
3.9.2016 3:00;0;0;0
3.9.2016 4:00;0;0;0
3.9.2016 5:00;0;0;0
3.9.2016 6:00;4;0;4
3.9.2016 7:00;10;2;8
3.9.2016 8:00;26;6;20
3.9.2016 9:00;57;14;43
3.9.2016 10:00;127;50;77
3.9.2016 11:00;140;41;99
3.9.2016 12:00;147;76;71
3.9.2016 13:00;117;60;57
3.9.2016 14:00;155;85;70
3.9.2016 15:00;200;110;90
3.9.2016 16:00;181;98;83
3.9.2016 17:00;170;116;54
3.9.2016 18:00;101;77;24
3.9.2016 19:00;71;59;12
3.9.2016 20:00;11;9;2
3.9.2016 21:00;3;3;0
3.9.2016 22:00;0;0;0
3.9.2016 23:00;3;3;0
4.9.2016 0:00;0;0;0
4.9.2016 1:00;0;0;0
4.9.2016 2:00;0;0;0
4.9.2016 3:00;0;0;0
4.9.2016 4:00;0;0;0
4.9.2016 5:00;0;0;0
4.9.2016 6:00;3;0;3
4.9.2016 7:00;7;1;6
4.9.2016 8:00;21;6;15
4.9.2016 9:00;64;12;52
4.9.2016 10:00;93;34;59
4.9.2016 11:00;115;56;59
4.9.2016 12:00;110;40;70
4.9.2016 13:00;114;56;58
4.9.2016 14:00;126;78;48
4.9.2016 15:00;122;80;42
4.9.2016 16:00;118;78;40
4.9.2016 17:00;133;93;40
4.9.2016 18:00;106;74;32
4.9.2016 19:00;29;25;4
4.9.2016 20:00;6;4;2
4.9.2016 21:00;0;0;0
4.9.2016 22:00;1;1;0
4.9.2016 23:00;0;0;0
5.9.2016 0:00;0;0;0
5.9.2016 1:00;0;0;0
5.9.2016 2:00;0;0;0
5.9.2016 3:00;0;0;0
5.9.2016 4:00;0;0;0
5.9.2016 5:00;1;0;1
5.9.2016 6:00;1;0;1
5.9.2016 7:00;0;0;0
5.9.2016 8:00;0;0;0
5.9.2016 9:00;9;0;9
5.9.2016 10:00;41;3;38
5.9.2016 11:00;14;13;1
5.9.2016 12:00;23;21;2
5.9.2016 13:00;5;4;1
5.9.2016 14:00;30;28;2
5.9.2016 15:00;41;40;1
5.9.2016 16:00;43;27;16
5.9.2016 17:00;18;16;2
5.9.2016 18:00;13;5;8
5.9.2016 19:00;14;8;6
5.9.2016 20:00;1;1;0
5.9.2016 21:00;0;0;0
5.9.2016 22:00;0;0;0
5.9.2016 23:00;0;0;0
6.9.2016 0:00;0;0;0
6.9.2016 1:00;0;0;0
6.9.2016 2:00;0;0;0
6.9.2016 3:00;0;0;0
6.9.2016 4:00;0;0;0
6.9.2016 5:00;1;0;1
6.9.2016 6:00;0;0;0
6.9.2016 7:00;0;0;0
6.9.2016 8:00;0;0;0
6.9.2016 9:00;2;1;1
6.9.2016 10:00;26;3;23
6.9.2016 11:00;17;13;4
6.9.2016 12:00;7;6;1
6.9.2016 13:00;33;32;1
6.9.2016 14:00;24;20;4
6.9.2016 15:00;31;26;5
6.9.2016 16:00;8;6;2
6.9.2016 17:00;7;5;2
6.9.2016 18:00;17;11;6
6.9.2016 19:00;11;9;2
6.9.2016 20:00;1;0;1
6.9.2016 21:00;2;1;1
6.9.2016 22:00;0;0;0
6.9.2016 23:00;0;0;0
7.9.2016 0:00;0;0;0
7.9.2016 1:00;0;0;0
7.9.2016 2:00;0;0;0
7.9.2016 3:00;0;0;0
7.9.2016 4:00;0;0;0
7.9.2016 5:00;2;1;1
7.9.2016 6:00;1;0;1
7.9.2016 7:00;13;5;8
7.9.2016 8:00;13;7;6
7.9.2016 9:00;29;11;18
7.9.2016 10:00;25;11;14
7.9.2016 11:00;42;21;21
7.9.2016 12:00;35;20;15
7.9.2016 13:00;42;24;18
7.9.2016 14:00;53;34;19
7.9.2016 15:00;62;34;28
7.9.2016 16:00;88;46;42
7.9.2016 17:00;125;55;70
7.9.2016 18:00;145;77;68
7.9.2016 19:00;60;46;14
7.9.2016 20:00;18;15;3
7.9.2016 21:00;1;0;1
7.9.2016 22:00;2;2;0
7.9.2016 23:00;0;0;0
8.9.2016 0:00;2;2;0
8.9.2016 1:00;0;0;0
8.9.2016 2:00;0;0;0
8.9.2016 3:00;0;0;0
8.9.2016 4:00;0;0;0
8.9.2016 5:00;2;1;1
8.9.2016 6:00;6;4;2
8.9.2016 7:00;7;3;4
8.9.2016 8:00;14;10;4
8.9.2016 9:00;31;18;13
8.9.2016 10:00;49;13;36
8.9.2016 11:00;44;25;19
8.9.2016 12:00;39;18;21
8.9.2016 13:00;76;52;24
8.9.2016 14:00;40;18;22
8.9.2016 15:00;79;40;39
8.9.2016 16:00;122;60;62
8.9.2016 17:00;132;53;79
8.9.2016 18:00;136;80;56
8.9.2016 19:00;75;63;12
8.9.2016 20:00;7;6;1
8.9.2016 21:00;6;2;4
8.9.2016 22:00;0;0;0
8.9.2016 23:00;0;0;0
9.9.2016 0:00;0;0;0
9.9.2016 1:00;0;0;0
9.9.2016 2:00;0;0;0
9.9.2016 3:00;0;0;0
9.9.2016 4:00;0;0;0
9.9.2016 5:00;1;1;0
9.9.2016 6:00;5;2;3
9.9.2016 7:00;10;3;7
9.9.2016 8:00;16;6;10
9.9.2016 9:00;41;24;17
9.9.2016 10:00;22;11;11
9.9.2016 11:00;23;9;14
9.9.2016 12:00;28;16;12
9.9.2016 13:00;42;20;22
9.9.2016 14:00;55;33;22
9.9.2016 15:00;65;33;32
9.9.2016 16:00;83;44;39
9.9.2016 17:00;121;41;80
9.9.2016 18:00;120;89;31
9.9.2016 19:00;56;39;17
9.9.2016 20:00;14;10;4
9.9.2016 21:00;3;2;1
9.9.2016 22:00;2;0;2
9.9.2016 23:00;0;0;0
10.9.2016 0:00;0;0;0
10.9.2016 1:00;0;0;0
10.9.2016 2:00;0;0;0
10.9.2016 3:00;0;0;0
10.9.2016 4:00;1;1;0
10.9.2016 5:00;0;0;0
10.9.2016 6:00;0;0;0
10.9.2016 7:00;15;7;8
10.9.2016 8:00;26;7;19
10.9.2016 9:00;107;11;96
10.9.2016 10:00;190;65;125
10.9.2016 11:00;137;36;101
10.9.2016 12:00;120;50;70
10.9.2016 13:00;150;64;86
10.9.2016 14:00;156;96;60
10.9.2016 15:00;174;115;59
10.9.2016 16:00;169;101;68
10.9.2016 17:00;181;152;29
10.9.2016 18:00;131;88;43
10.9.2016 19:00;58;47;11
10.9.2016 20:00;29;25;4
10.9.2016 21:00;0;0;0
10.9.2016 22:00;0;0;0
10.9.2016 23:00;0;0;0
11.9.2016 0:00;0;0;0
11.9.2016 1:00;0;0;0
11.9.2016 2:00;0;0;0
11.9.2016 3:00;0;0;0
11.9.2016 4:00;1;1;0
11.9.2016 5:00;0;0;0
11.9.2016 6:00;2;0;2
11.9.2016 7:00;15;1;14
11.9.2016 8:00;34;5;29
11.9.2016 9:00;97;24;73
11.9.2016 10:00;116;42;74
11.9.2016 11:00;97;42;55
11.9.2016 12:00;110;67;43
11.9.2016 13:00;122;65;57
11.9.2016 14:00;120;69;51
11.9.2016 15:00;154;84;70
11.9.2016 16:00;163;89;74
11.9.2016 17:00;136;97;39
11.9.2016 18:00;100;69;31
11.9.2016 19:00;42;27;15
11.9.2016 20:00;9;8;1
11.9.2016 21:00;6;2;4
11.9.2016 22:00;1;1;0
11.9.2016 23:00;0;0;0
12.9.2016 0:00;0;0;0
12.9.2016 1:00;0;0;0
12.9.2016 2:00;0;0;0
12.9.2016 3:00;0;0;0
12.9.2016 4:00;1;0;1
12.9.2016 5:00;1;0;1
12.9.2016 6:00;5;3;2
12.9.2016 7:00;9;4;5
12.9.2016 8:00;13;9;4
12.9.2016 9:00;14;5;9
12.9.2016 10:00;31;19;12
12.9.2016 11:00;20;8;12
12.9.2016 12:00;41;27;14
12.9.2016 13:00;40;29;11
12.9.2016 14:00;55;40;15
12.9.2016 15:00;76;58;18
12.9.2016 16:00;54;26;28
12.9.2016 17:00;71;33;38
12.9.2016 18:00;86;42;44
12.9.2016 19:00;36;29;7
12.9.2016 20:00;13;10;3
12.9.2016 21:00;5;3;2
12.9.2016 22:00;0;0;0
12.9.2016 23:00;0;0;0
13.9.2016 0:00;0;0;0
13.9.2016 1:00;0;0;0
13.9.2016 2:00;0;0;0
13.9.2016 3:00;0;0;0
13.9.2016 4:00;0;0;0
13.9.2016 5:00;2;1;1
13.9.2016 6:00;5;0;5
13.9.2016 7:00;12;6;6
13.9.2016 8:00;24;11;13
13.9.2016 9:00;23;10;13
13.9.2016 10:00;39;23;16
13.9.2016 11:00;27;8;19
13.9.2016 12:00;46;38;8
13.9.2016 13:00;46;36;10
13.9.2016 14:00;59;37;22
13.9.2016 15:00;72;57;15
13.9.2016 16:00;99;66;33
13.9.2016 17:00;114;46;68
13.9.2016 18:00;115;72;43
13.9.2016 19:00;89;70;19
13.9.2016 20:00;10;8;2
13.9.2016 21:00;0;0;0
13.9.2016 22:00;1;1;0
13.9.2016 23:00;0;0;0
14.9.2016 0:00;0;0;0
14.9.2016 1:00;0;0;0
14.9.2016 2:00;0;0;0
14.9.2016 3:00;0;0;0
14.9.2016 4:00;0;0;0
14.9.2016 5:00;1;0;1
14.9.2016 6:00;5;2;3
14.9.2016 7:00;17;4;13
14.9.2016 8:00;19;10;9
14.9.2016 9:00;31;11;20
14.9.2016 10:00;40;17;23
14.9.2016 11:00;26;16;10
14.9.2016 12:00;22;13;9
14.9.2016 13:00;113;13;100
14.9.2016 14:00;53;19;34
14.9.2016 15:00;62;45;17
14.9.2016 16:00;80;47;33
14.9.2016 17:00;88;33;55
14.9.2016 18:00;80;39;41
14.9.2016 19:00;43;29;14
14.9.2016 20:00;8;6;2
14.9.2016 21:00;4;0;4
14.9.2016 22:00;0;0;0
14.9.2016 23:00;2;2;0
15.9.2016 0:00;0;0;0
15.9.2016 1:00;0;0;0
15.9.2016 2:00;0;0;0
15.9.2016 3:00;0;0;0
15.9.2016 4:00;0;0;0
15.9.2016 5:00;3;1;2
15.9.2016 6:00;3;1;2
15.9.2016 7:00;15;1;14
15.9.2016 8:00;35;3;32
15.9.2016 9:00;97;28;69
15.9.2016 10:00;147;27;120
15.9.2016 11:00;198;69;129
15.9.2016 12:00;145;76;69
15.9.2016 13:00;145;71;74
15.9.2016 14:00;99;52;47
15.9.2016 15:00;126;74;52
15.9.2016 16:00;142;99;43
15.9.2016 17:00;166;107;59
15.9.2016 18:00;122;87;35
15.9.2016 19:00;67;59;8
15.9.2016 20:00;3;3;0
15.9.2016 21:00;2;0;2
15.9.2016 22:00;2;2;0
15.9.2016 23:00;1;1;0
16.9.2016 0:00;0;0;0
16.9.2016 1:00;0;0;0
16.9.2016 2:00;0;0;0
16.9.2016 3:00;0;0;0
16.9.2016 4:00;0;0;0
16.9.2016 5:00;2;1;1
16.9.2016 6:00;7;4;3
16.9.2016 7:00;19;5;14
16.9.2016 8:00;24;7;17
16.9.2016 9:00;22;6;16
16.9.2016 10:00;72;16;56
16.9.2016 11:00;72;30;42
16.9.2016 12:00;47;18;29
