Dátum a èas;Hradza Berg ;Do Slovenska ;Do Rakuska
1.4.2019 0:00;0;0;0
1.4.2019 1:00;0;0;0
1.4.2019 2:00;0;0;0
1.4.2019 3:00;0;0;0
1.4.2019 4:00;1;0;1
1.4.2019 5:00;3;3;0
1.4.2019 6:00;0;0;0
1.4.2019 7:00;4;2;2
1.4.2019 8:00;13;8;5
1.4.2019 9:00;3;2;1
1.4.2019 10:00;11;0;11
1.4.2019 11:00;22;6;16
1.4.2019 12:00;27;16;11
1.4.2019 13:00;30;14;16
1.4.2019 14:00;32;15;17
1.4.2019 15:00;33;11;22
1.4.2019 16:00;53;24;29
1.4.2019 17:00;60;32;28
1.4.2019 18:00;66;41;25
1.4.2019 19:00;20;16;4
1.4.2019 20:00;3;2;1
1.4.2019 21:00;0;0;0
1.4.2019 22:00;0;0;0
1.4.2019 23:00;0;0;0
2.4.2019 0:00;0;0;0
2.4.2019 1:00;0;0;0
2.4.2019 2:00;0;0;0
2.4.2019 3:00;0;0;0
2.4.2019 4:00;0;0;0
2.4.2019 5:00;2;2;0
2.4.2019 6:00;3;0;3
2.4.2019 7:00;5;4;1
2.4.2019 8:00;11;7;4
2.4.2019 9:00;12;6;6
2.4.2019 10:00;9;3;6
2.4.2019 11:00;25;10;15
2.4.2019 12:00;15;4;11
2.4.2019 13:00;24;8;16
2.4.2019 14:00;25;13;12
2.4.2019 15:00;42;14;28
2.4.2019 16:00;60;22;38
2.4.2019 17:00;75;34;41
2.4.2019 18:00;50;33;17
2.4.2019 19:00;38;33;5
2.4.2019 20:00;7;6;1
2.4.2019 21:00;1;0;1
2.4.2019 22:00;0;0;0
2.4.2019 23:00;0;0;0
3.4.2019 0:00;0;0;0
3.4.2019 1:00;0;0;0
3.4.2019 2:00;0;0;0
3.4.2019 3:00;0;0;0
3.4.2019 4:00;0;0;0
3.4.2019 5:00;1;1;0
3.4.2019 6:00;2;0;2
3.4.2019 7:00;6;2;4
3.4.2019 8:00;12;6;6
3.4.2019 9:00;11;7;4
3.4.2019 10:00;10;5;5
3.4.2019 11:00;13;7;6
3.4.2019 12:00;8;5;3
3.4.2019 13:00;6;2;4
3.4.2019 14:00;10;3;7
3.4.2019 15:00;18;2;16
3.4.2019 16:00;24;8;16
3.4.2019 17:00;55;20;35
3.4.2019 18:00;27;17;10
3.4.2019 19:00;31;25;6
3.4.2019 20:00;1;1;0
3.4.2019 21:00;0;0;0
3.4.2019 22:00;0;0;0
3.4.2019 23:00;0;0;0
4.4.2019 0:00;0;0;0
4.4.2019 1:00;0;0;0
4.4.2019 2:00;0;0;0
4.4.2019 3:00;0;0;0
4.4.2019 4:00;0;0;0
4.4.2019 5:00;1;1;0
4.4.2019 6:00;3;1;2
4.4.2019 7:00;6;3;3
4.4.2019 8:00;12;8;4
4.4.2019 9:00;14;5;9
4.4.2019 10:00;20;3;17
4.4.2019 11:00;17;12;5
4.4.2019 12:00;17;7;10
4.4.2019 13:00;15;4;11
4.4.2019 14:00;14;9;5
4.4.2019 15:00;18;8;10
4.4.2019 16:00;31;14;17
4.4.2019 17:00;41;17;24
4.4.2019 18:00;35;18;17
4.4.2019 19:00;17;13;4
4.4.2019 20:00;8;6;2
4.4.2019 21:00;0;0;0
4.4.2019 22:00;1;0;1
4.4.2019 23:00;0;0;0
5.4.2019 0:00;1;0;1
5.4.2019 1:00;0;0;0
5.4.2019 2:00;0;0;0
5.4.2019 3:00;0;0;0
5.4.2019 4:00;0;0;0
5.4.2019 5:00;0;0;0
5.4.2019 6:00;4;1;3
5.4.2019 7:00;9;4;5
5.4.2019 8:00;10;4;6
5.4.2019 9:00;12;4;8
5.4.2019 10:00;12;5;7
5.4.2019 11:00;9;5;4
5.4.2019 12:00;9;4;5
5.4.2019 13:00;16;5;11
5.4.2019 14:00;9;3;6
5.4.2019 15:00;9;6;3
5.4.2019 16:00;8;4;4
5.4.2019 17:00;3;2;1
5.4.2019 18:00;2;1;1
5.4.2019 19:00;0;0;0
5.4.2019 20:00;0;0;0
5.4.2019 21:00;0;0;0
5.4.2019 22:00;0;0;0
5.4.2019 23:00;0;0;0
6.4.2019 0:00;0;0;0
6.4.2019 1:00;0;0;0
6.4.2019 2:00;0;0;0
6.4.2019 3:00;0;0;0
6.4.2019 4:00;0;0;0
6.4.2019 5:00;0;0;0
6.4.2019 6:00;0;0;0
6.4.2019 7:00;0;0;0
6.4.2019 8:00;6;1;5
6.4.2019 9:00;25;3;22
6.4.2019 10:00;28;11;17
6.4.2019 11:00;48;17;31
6.4.2019 12:00;53;23;30
6.4.2019 13:00;70;29;41
6.4.2019 14:00;97;44;53
6.4.2019 15:00;95;45;50
6.4.2019 16:00;94;58;36
6.4.2019 17:00;56;38;18
6.4.2019 18:00;37;26;11
6.4.2019 19:00;19;16;3
6.4.2019 20:00;3;1;2
6.4.2019 21:00;0;0;0
6.4.2019 22:00;0;0;0
6.4.2019 23:00;0;0;0
7.4.2019 0:00;0;0;0
7.4.2019 1:00;0;0;0
7.4.2019 2:00;0;0;0
7.4.2019 3:00;0;0;0
7.4.2019 4:00;0;0;0
7.4.2019 5:00;1;1;0
7.4.2019 6:00;5;0;5
7.4.2019 7:00;4;2;2
7.4.2019 8:00;11;0;11
7.4.2019 9:00;20;5;15
7.4.2019 10:00;65;21;44
7.4.2019 11:00;101;33;68
7.4.2019 12:00;94;36;58
