Dátum a èas;Hradza Berg ;Do Slovenska ;Do Rakuska
1.5.2017 0:00;0;0;0
1.5.2017 1:00;0;0;0
1.5.2017 2:00;0;0;0
1.5.2017 3:00;0;0;0
1.5.2017 4:00;0;0;0
1.5.2017 5:00;0;0;0
1.5.2017 6:00;1;0;1
1.5.2017 7:00;6;1;5
1.5.2017 8:00;13;5;8
1.5.2017 9:00;124;7;117
1.5.2017 10:00;168;24;144
1.5.2017 11:00;220;64;156
1.5.2017 12:00;152;72;80
1.5.2017 13:00;152;80;72
1.5.2017 14:00;191;88;103
1.5.2017 15:00;147;77;70
1.5.2017 16:00;184;121;63
1.5.2017 17:00;94;70;24
1.5.2017 18:00;90;78;12
1.5.2017 19:00;29;26;3
1.5.2017 20:00;13;9;4
1.5.2017 21:00;1;1;0
1.5.2017 22:00;0;0;0
1.5.2017 23:00;0;0;0
2.5.2017 0:00;0;0;0
2.5.2017 1:00;0;0;0
2.5.2017 2:00;0;0;0
2.5.2017 3:00;0;0;0
2.5.2017 4:00;0;0;0
2.5.2017 5:00;0;0;0
2.5.2017 6:00;0;0;0
2.5.2017 7:00;3;0;3
2.5.2017 8:00;4;4;0
2.5.2017 9:00;9;6;3
2.5.2017 10:00;12;3;9
2.5.2017 11:00;18;10;8
2.5.2017 12:00;34;23;11
2.5.2017 13:00;55;47;8
2.5.2017 14:00;71;59;12
2.5.2017 15:00;23;11;12
2.5.2017 16:00;96;55;41
2.5.2017 17:00;85;40;45
2.5.2017 18:00;105;60;45
2.5.2017 19:00;89;68;21
2.5.2017 20:00;14;9;5
2.5.2017 21:00;2;2;0
2.5.2017 22:00;0;0;0
2.5.2017 23:00;0;0;0
3.5.2017 0:00;0;0;0
3.5.2017 1:00;0;0;0
3.5.2017 2:00;0;0;0
3.5.2017 3:00;0;0;0
3.5.2017 4:00;0;0;0
3.5.2017 5:00;2;2;0
3.5.2017 6:00;6;1;5
3.5.2017 7:00;7;3;4
3.5.2017 8:00;11;8;3
3.5.2017 9:00;11;5;6
3.5.2017 10:00;9;5;4
3.5.2017 11:00;17;8;9
3.5.2017 12:00;15;10;5
3.5.2017 13:00;12;8;4
3.5.2017 14:00;16;10;6
3.5.2017 15:00;9;7;2
3.5.2017 16:00;10;7;3
3.5.2017 17:00;1;0;1
3.5.2017 18:00;8;5;3
3.5.2017 19:00;2;1;1
3.5.2017 20:00;0;0;0
3.5.2017 21:00;0;0;0
3.5.2017 22:00;0;0;0
3.5.2017 23:00;0;0;0
4.5.2017 0:00;1;0;1
4.5.2017 1:00;0;0;0
4.5.2017 2:00;0;0;0
4.5.2017 3:00;0;0;0
4.5.2017 4:00;0;0;0
4.5.2017 5:00;0;0;0
4.5.2017 6:00;2;0;2
4.5.2017 7:00;2;0;2
4.5.2017 8:00;4;3;1
4.5.2017 9:00;10;2;8
4.5.2017 10:00;7;2;5
4.5.2017 11:00;17;9;8
4.5.2017 12:00;14;7;7
4.5.2017 13:00;13;9;4
4.5.2017 14:00;17;9;8
4.5.2017 15:00;40;14;26
4.5.2017 16:00;57;19;38
4.5.2017 17:00;94;41;53
4.5.2017 18:00;80;50;30
4.5.2017 19:00;31;23;8
4.5.2017 20:00;13;9;4
4.5.2017 21:00;3;2;1
4.5.2017 22:00;0;0;0
4.5.2017 23:00;0;0;0
5.5.2017 0:00;0;0;0
5.5.2017 1:00;0;0;0
5.5.2017 2:00;0;0;0
5.5.2017 3:00;0;0;0
5.5.2017 4:00;0;0;0
5.5.2017 5:00;2;2;0
5.5.2017 6:00;4;2;2
5.5.2017 7:00;3;1;2
5.5.2017 8:00;7;1;6
5.5.2017 9:00;13;6;7
5.5.2017 10:00;9;6;3
5.5.2017 11:00;10;6;4
5.5.2017 12:00;18;10;8
5.5.2017 13:00;6;5;1
5.5.2017 14:00;19;16;3
5.5.2017 15:00;14;10;4
5.5.2017 16:00;17;11;6
5.5.2017 17:00;24;14;10
5.5.2017 18:00;18;12;6
5.5.2017 19:00;12;6;6
5.5.2017 20:00;4;2;2
5.5.2017 21:00;1;1;0
5.5.2017 22:00;0;0;0
5.5.2017 23:00;0;0;0
6.5.2017 0:00;0;0;0
6.5.2017 1:00;0;0;0
6.5.2017 2:00;0;0;0
6.5.2017 3:00;0;0;0
6.5.2017 4:00;0;0;0
6.5.2017 5:00;0;0;0
