Dátum a èas;Hradza Berg ;Do Slovenska ;Do Rakuska
1.8.2018 0:00;2;2;0
1.8.2018 1:00;0;0;0
1.8.2018 2:00;0;0;0
1.8.2018 3:00;0;0;0
1.8.2018 4:00;0;0;0
1.8.2018 5:00;3;2;1
1.8.2018 6:00;17;5;12
1.8.2018 7:00;24;15;9
1.8.2018 8:00;39;15;24
1.8.2018 9:00;40;25;15
1.8.2018 10:00;22;8;14
1.8.2018 11:00;24;9;15
1.8.2018 12:00;48;32;16
1.8.2018 13:00;28;23;5
1.8.2018 14:00;20;12;8
1.8.2018 15:00;45;33;12
1.8.2018 16:00;25;20;5
1.8.2018 17:00;24;21;3
1.8.2018 18:00;30;21;9
1.8.2018 19:00;18;8;10
1.8.2018 20:00;19;14;5
1.8.2018 21:00;6;3;3
1.8.2018 22:00;1;0;1
1.8.2018 23:00;1;0;1
2.8.2018 0:00;1;0;1
2.8.2018 1:00;0;0;0
2.8.2018 2:00;0;0;0
2.8.2018 3:00;0;0;0
2.8.2018 4:00;0;0;0
2.8.2018 5:00;1;1;0
2.8.2018 6:00;17;5;12
2.8.2018 7:00;23;8;15
2.8.2018 8:00;39;21;18
2.8.2018 9:00;36;23;13
2.8.2018 10:00;50;28;22
2.8.2018 11:00;32;18;14
2.8.2018 12:00;48;35;13
2.8.2018 13:00;35;25;10
2.8.2018 14:00;21;15;6
2.8.2018 15:00;45;20;25
2.8.2018 16:00;48;35;13
2.8.2018 17:00;64;27;37
2.8.2018 18:00;73;36;37
2.8.2018 19:00;103;61;42
2.8.2018 20:00;44;33;11
2.8.2018 21:00;14;13;1
2.8.2018 22:00;2;1;1
2.8.2018 23:00;1;0;1
3.8.2018 0:00;0;0;0
3.8.2018 1:00;0;0;0
3.8.2018 2:00;0;0;0
3.8.2018 3:00;0;0;0
3.8.2018 4:00;0;0;0
3.8.2018 5:00;7;2;5
3.8.2018 6:00;13;4;9
3.8.2018 7:00;19;12;7
3.8.2018 8:00;34;10;24
3.8.2018 9:00;57;12;45
3.8.2018 10:00;34;14;20
3.8.2018 11:00;43;23;20
3.8.2018 12:00;32;19;13
3.8.2018 13:00;34;23;11
3.8.2018 14:00;39;20;19
3.8.2018 15:00;54;41;13
3.8.2018 16:00;61;38;23
3.8.2018 17:00;57;40;17
3.8.2018 18:00;27;18;9
3.8.2018 19:00;40;28;12
3.8.2018 20:00;18;11;7
3.8.2018 21:00;7;6;1
3.8.2018 22:00;13;11;2
3.8.2018 23:00;0;0;0
4.8.2018 0:00;3;3;0
4.8.2018 1:00;2;1;1
4.8.2018 2:00;0;0;0
4.8.2018 3:00;0;0;0
4.8.2018 4:00;1;1;0
4.8.2018 5:00;1;0;1
4.8.2018 6:00;25;2;23
4.8.2018 7:00;46;12;34
4.8.2018 8:00;71;26;45
4.8.2018 9:00;76;26;50
4.8.2018 10:00;101;44;57
4.8.2018 11:00;92;38;54
4.8.2018 12:00;99;62;37
4.8.2018 13:00;66;47;19
4.8.2018 14:00;70;44;26
4.8.2018 15:00;90;60;30
4.8.2018 16:00;109;76;33
4.8.2018 17:00;78;51;27
4.8.2018 18:00;93;44;49
4.8.2018 19:00;58;42;16
4.8.2018 20:00;31;26;5
4.8.2018 21:00;17;13;4
4.8.2018 22:00;3;3;0
4.8.2018 23:00;2;0;2
5.8.2018 0:00;0;0;0
5.8.2018 1:00;1;0;1
5.8.2018 2:00;1;0;1
5.8.2018 3:00;0;0;0
5.8.2018 4:00;0;0;0
5.8.2018 5:00;2;1;1
5.8.2018 6:00;14;3;11
5.8.2018 7:00;36;6;30
5.8.2018 8:00;88;23;65
5.8.2018 9:00;113;44;69
5.8.2018 10:00;100;55;45
5.8.2018 11:00;69;33;36
5.8.2018 12:00;77;44;33
5.8.2018 13:00;67;41;26
5.8.2018 14:00;79;64;15
5.8.2018 15:00;57;42;15
5.8.2018 16:00;54;22;32
5.8.2018 17:00;90;60;30
5.8.2018 18:00;70;47;23
5.8.2018 19:00;62;43;19
5.8.2018 20:00;52;38;14
5.8.2018 21:00;8;3;5
5.8.2018 22:00;0;0;0
5.8.2018 23:00;0;0;0
6.8.2018 0:00;0;0;0
6.8.2018 1:00;0;0;0
6.8.2018 2:00;0;0;0
6.8.2018 3:00;0;0;0
6.8.2018 4:00;0;0;0
6.8.2018 5:00;0;0;0
6.8.2018 6:00;3;0;3
6.8.2018 7:00;26;8;18
6.8.2018 8:00;19;13;6
6.8.2018 9:00;36;20;16
6.8.2018 10:00;105;15;90
6.8.2018 11:00;34;20;14
6.8.2018 12:00;31;18;13
6.8.2018 13:00;30;18;12
6.8.2018 14:00;38;19;19
6.8.2018 15:00;46;33;13
6.8.2018 16:00;98;68;30
6.8.2018 17:00;79;33;46
6.8.2018 18:00;101;43;58
6.8.2018 19:00;117;64;53
6.8.2018 20:00;66;44;22
6.8.2018 21:00;10;6;4
6.8.2018 22:00;2;2;0
6.8.2018 23:00;0;0;0
7.8.2018 0:00;0;0;0
7.8.2018 1:00;0;0;0
7.8.2018 2:00;0;0;0
7.8.2018 3:00;0;0;0
7.8.2018 4:00;1;1;0
7.8.2018 5:00;0;0;0
7.8.2018 6:00;13;2;11
7.8.2018 7:00;28;16;12
7.8.2018 8:00;44;21;23
7.8.2018 9:00;59;30;29
7.8.2018 10:00;47;20;27
7.8.2018 11:00;62;22;40
7.8.2018 12:00;53;26;27
7.8.2018 13:00;37;22;15
7.8.2018 14:00;61;53;8
7.8.2018 15:00;49;33;16
7.8.2018 16:00;59;31;28
7.8.2018 17:00;75;24;51
7.8.2018 18:00;98;66;32
7.8.2018 19:00;76;42;34
7.8.2018 20:00;39;33;6
7.8.2018 21:00;13;7;6
7.8.2018 22:00;1;0;1
7.8.2018 23:00;0;0;0
8.8.2018 0:00;0;0;0
8.8.2018 1:00;1;1;0
8.8.2018 2:00;0;0;0
8.8.2018 3:00;0;0;0
8.8.2018 4:00;0;0;0
8.8.2018 5:00;1;1;0
8.8.2018 6:00;21;10;11
8.8.2018 7:00;16;5;11
8.8.2018 8:00;38;15;23
8.8.2018 9:00;32;16;16
8.8.2018 10:00;68;44;24
8.8.2018 11:00;32;19;13
8.8.2018 12:00;25;16;9
8.8.2018 13:00;29;14;15
8.8.2018 14:00;30;17;13
8.8.2018 15:00;40;26;14
8.8.2018 16:00;49;32;17
8.8.2018 17:00;61;28;33
8.8.2018 18:00;105;39;66
8.8.2018 19:00;124;69;55
8.8.2018 20:00;59;51;8
8.8.2018 21:00;11;9;2
8.8.2018 22:00;1;1;0
8.8.2018 23:00;1;0;1
9.8.2018 0:00;0;0;0
9.8.2018 1:00;0;0;0
9.8.2018 2:00;3;3;0
9.8.2018 3:00;0;0;0
9.8.2018 4:00;1;0;1
9.8.2018 5:00;8;3;5
9.8.2018 6:00;25;14;11
9.8.2018 7:00;23;13;10
9.8.2018 8:00;35;15;20
9.8.2018 9:00;37;17;20
9.8.2018 10:00;29;20;9
9.8.2018 11:00;50;34;16
9.8.2018 12:00;41;20;21
9.8.2018 13:00;17;10;7
9.8.2018 14:00;21;10;11
9.8.2018 15:00;34;29;5
9.8.2018 16:00;54;36;18
9.8.2018 17:00;73;34;39
9.8.2018 18:00;107;63;44
9.8.2018 19:00;91;64;27
9.8.2018 20:00;36;23;13
9.8.2018 21:00;12;7;5
9.8.2018 22:00;5;3;2
9.8.2018 23:00;0;0;0
10.8.2018 0:00;0;0;0
10.8.2018 1:00;0;0;0
10.8.2018 2:00;0;0;0
10.8.2018 3:00;0;0;0
10.8.2018 4:00;0;0;0
10.8.2018 5:00;3;1;2
10.8.2018 6:00;5;2;3
10.8.2018 7:00;34;11;23
10.8.2018 8:00;57;18;39
10.8.2018 9:00;36;15;21
10.8.2018 10:00;26;18;8
10.8.2018 11:00;36;29;7
10.8.2018 12:00;30;23;7
10.8.2018 13:00;39;33;6
10.8.2018 14:00;44;28;16
10.8.2018 15:00;50;38;12
10.8.2018 16:00;30;13;17
10.8.2018 17:00;58;32;26
10.8.2018 18:00;73;50;23
10.8.2018 19:00;32;25;7
10.8.2018 20:00;11;8;3
10.8.2018 21:00;4;3;1
10.8.2018 22:00;0;0;0
10.8.2018 23:00;0;0;0
11.8.2018 0:00;0;0;0
11.8.2018 1:00;0;0;0
11.8.2018 2:00;0;0;0
11.8.2018 3:00;0;0;0
11.8.2018 4:00;0;0;0
11.8.2018 5:00;0;0;0
11.8.2018 6:00;3;0;3
11.8.2018 7:00;7;0;7
11.8.2018 8:00;23;4;19
11.8.2018 9:00;28;8;20
11.8.2018 10:00;61;23;38
11.8.2018 11:00;69;32;37
11.8.2018 12:00;104;54;50
11.8.2018 13:00;103;54;49
11.8.2018 14:00;128;69;59
11.8.2018 15:00;146;85;61
11.8.2018 16:00;108;73;35
11.8.2018 17:00;154;81;73
11.8.2018 18:00;104;78;26
11.8.2018 19:00;85;62;23
11.8.2018 20:00;19;17;2
11.8.2018 21:00;7;7;0
11.8.2018 22:00;5;5;0
11.8.2018 23:00;0;0;0
12.8.2018 0:00;4;3;1
12.8.2018 1:00;1;1;0
12.8.2018 2:00;0;0;0
12.8.2018 3:00;2;2;0
12.8.2018 4:00;0;0;0
12.8.2018 5:00;2;0;2
12.8.2018 6:00;12;4;8
12.8.2018 7:00;24;8;16
12.8.2018 8:00;63;16;47
12.8.2018 9:00;97;25;72
12.8.2018 10:00;168;63;105
12.8.2018 11:00;149;73;76
12.8.2018 12:00;93;50;43
12.8.2018 13:00;138;78;60
12.8.2018 14:00;123;59;64
12.8.2018 15:00;103;50;53
12.8.2018 16:00;156;104;52
12.8.2018 17:00;109;60;49
12.8.2018 18:00;111;74;37
12.8.2018 19:00;80;49;31
12.8.2018 20:00;29;20;9
12.8.2018 21:00;5;3;2
12.8.2018 22:00;2;2;0
12.8.2018 23:00;0;0;0
13.8.2018 0:00;0;0;0
13.8.2018 1:00;0;0;0
13.8.2018 2:00;0;0;0
13.8.2018 3:00;0;0;0
13.8.2018 4:00;0;0;0
13.8.2018 5:00;2;2;0
13.8.2018 6:00;7;2;5
13.8.2018 7:00;19;10;9
13.8.2018 8:00;34;19;15
13.8.2018 9:00;31;10;21
13.8.2018 10:00;42;38;4
13.8.2018 11:00;45;25;20
13.8.2018 12:00;34;26;8
13.8.2018 13:00;37;21;16
13.8.2018 14:00;40;19;21
13.8.2018 15:00;77;55;22
13.8.2018 16:00;101;60;41
13.8.2018 17:00;55;25;30
13.8.2018 18:00;113;49;64
13.8.2018 19:00;79;52;27
13.8.2018 20:00;53;38;15
13.8.2018 21:00;9;7;2
13.8.2018 22:00;1;1;0
13.8.2018 23:00;7;5;2
14.8.2018 0:00;4;2;2
14.8.2018 1:00;0;0;0
