Dátum a èas;Hradza Berg ;Do Slovenska ;Do Rakuska
1.5.2019 0:00;0;0;0
1.5.2019 1:00;0;0;0
1.5.2019 2:00;0;0;0
1.5.2019 3:00;0;0;0
1.5.2019 4:00;0;0;0
1.5.2019 5:00;0;0;0
1.5.2019 6:00;2;0;2
1.5.2019 7:00;9;3;6
1.5.2019 8:00;21;3;18
1.5.2019 9:00;114;10;104
1.5.2019 10:00;146;23;123
1.5.2019 11:00;149;40;109
1.5.2019 12:00;180;78;102
1.5.2019 13:00;197;113;84
1.5.2019 14:00;232;136;96
1.5.2019 15:00;239;141;98
1.5.2019 16:00;215;161;54
1.5.2019 17:00;141;94;47
1.5.2019 18:00;58;43;15
1.5.2019 19:00;20;17;3
1.5.2019 20:00;2;1;1
1.5.2019 21:00;7;5;2
1.5.2019 22:00;0;0;0
1.5.2019 23:00;0;0;0
2.5.2019 0:00;0;0;0
2.5.2019 1:00;0;0;0
2.5.2019 2:00;0;0;0
2.5.2019 3:00;0;0;0
2.5.2019 4:00;0;0;0
2.5.2019 5:00;1;0;1
2.5.2019 6:00;6;3;3
2.5.2019 7:00;7;2;5
2.5.2019 8:00;26;9;17
2.5.2019 9:00;15;9;6
2.5.2019 10:00;32;10;22
2.5.2019 11:00;48;26;22
2.5.2019 12:00;39;18;21
2.5.2019 13:00;38;18;20
2.5.2019 14:00;32;14;18
2.5.2019 15:00;46;25;21
2.5.2019 16:00;79;26;53
2.5.2019 17:00;94;47;47
2.5.2019 18:00;91;49;42
2.5.2019 19:00;73;59;14
2.5.2019 20:00;17;13;4
2.5.2019 21:00;0;0;0
2.5.2019 22:00;2;2;0
2.5.2019 23:00;0;0;0
3.5.2019 0:00;0;0;0
3.5.2019 1:00;0;0;0
3.5.2019 2:00;0;0;0
3.5.2019 3:00;0;0;0
3.5.2019 4:00;0;0;0
3.5.2019 5:00;0;0;0
3.5.2019 6:00;1;0;1
3.5.2019 7:00;2;1;1
3.5.2019 8:00;7;4;3
3.5.2019 9:00;18;2;16
3.5.2019 10:00;14;14;0
3.5.2019 11:00;20;20;0
3.5.2019 12:00;4;0;4
3.5.2019 13:00;6;4;2
3.5.2019 14:00;7;3;4
3.5.2019 15:00;17;8;9
3.5.2019 16:00;24;8;16
3.5.2019 17:00;25;11;14
3.5.2019 18:00;33;17;16
3.5.2019 19:00;15;14;1
3.5.2019 20:00;4;4;0
3.5.2019 21:00;1;1;0
3.5.2019 22:00;0;0;0
3.5.2019 23:00;1;0;1
4.5.2019 0:00;0;0;0
4.5.2019 1:00;0;0;0
4.5.2019 2:00;0;0;0
4.5.2019 3:00;0;0;0
4.5.2019 4:00;0;0;0
4.5.2019 5:00;0;0;0
4.5.2019 6:00;1;0;1
4.5.2019 7:00;5;2;3
4.5.2019 8:00;5;0;5
4.5.2019 9:00;13;6;7
4.5.2019 10:00;11;4;7
4.5.2019 11:00;31;12;19
4.5.2019 12:00;25;12;13
4.5.2019 13:00;35;14;21
4.5.2019 14:00;55;23;32
4.5.2019 15:00;90;50;40
4.5.2019 16:00;99;77;22
4.5.2019 17:00;41;31;10
4.5.2019 18:00;26;22;4
4.5.2019 19:00;10;7;3
4.5.2019 20:00;5;5;0
4.5.2019 21:00;0;0;0
4.5.2019 22:00;0;0;0
4.5.2019 23:00;0;0;0
5.5.2019 0:00;0;0;0
5.5.2019 1:00;0;0;0
5.5.2019 2:00;0;0;0
5.5.2019 3:00;1;0;1
5.5.2019 4:00;0;0;0
5.5.2019 5:00;0;0;0
5.5.2019 6:00;0;0;0
5.5.2019 7:00;0;0;0
5.5.2019 8:00;1;1;0
5.5.2019 9:00;1;0;1
5.5.2019 10:00;1;1;0
5.5.2019 11:00;1;1;0
5.5.2019 12:00;5;4;1
5.5.2019 13:00;3;2;1
5.5.2019 14:00;0;0;0
5.5.2019 15:00;10;9;1
5.5.2019 16:00;8;8;0
5.5.2019 17:00;2;2;0
5.5.2019 18:00;0;0;0
5.5.2019 19:00;2;2;0
5.5.2019 20:00;2;2;0
5.5.2019 21:00;0;0;0
5.5.2019 22:00;0;0;0
5.5.2019 23:00;0;0;0
6.5.2019 0:00;0;0;0
6.5.2019 1:00;0;0;0
6.5.2019 2:00;0;0;0
6.5.2019 3:00;0;0;0
6.5.2019 4:00;0;0;0
6.5.2019 5:00;0;0;0
6.5.2019 6:00;0;0;0
6.5.2019 7:00;0;0;0
6.5.2019 8:00;4;1;3
6.5.2019 9:00;7;3;4
6.5.2019 10:00;7;5;2
6.5.2019 11:00;10;9;1
6.5.2019 12:00;13;11;2
6.5.2019 13:00;5;3;2
6.5.2019 14:00;10;8;2
6.5.2019 15:00;12;10;2
6.5.2019 16:00;14;10;4
6.5.2019 17:00;18;10;8
6.5.2019 18:00;10;6;4
6.5.2019 19:00;10;8;2
6.5.2019 20:00;4;1;3
6.5.2019 21:00;0;0;0
6.5.2019 22:00;0;0;0
6.5.2019 23:00;0;0;0
7.5.2019 0:00;0;0;0
7.5.2019 1:00;0;0;0
7.5.2019 2:00;0;0;0
7.5.2019 3:00;0;0;0
7.5.2019 4:00;0;0;0
7.5.2019 5:00;2;2;0
7.5.2019 6:00;3;1;2
7.5.2019 7:00;10;6;4
7.5.2019 8:00;13;8;5
7.5.2019 9:00;9;6;3
7.5.2019 10:00;16;11;5
7.5.2019 11:00;16;10;6
7.5.2019 12:00;33;27;6
7.5.2019 13:00;60;59;1
7.5.2019 14:00;50;36;14
7.5.2019 15:00;35;23;12
7.5.2019 16:00;54;16;38
7.5.2019 17:00;64;31;33
7.5.2019 18:00;65;40;25
7.5.2019 19:00;51;44;7
7.5.2019 20:00;8;6;2
7.5.2019 21:00;1;1;0
7.5.2019 22:00;0;0;0
7.5.2019 23:00;0;0;0
8.5.2019 0:00;1;1;0
8.5.2019 1:00;0;0;0
8.5.2019 2:00;0;0;0
8.5.2019 3:00;0;0;0
8.5.2019 4:00;0;0;0
8.5.2019 5:00;2;0;2
8.5.2019 6:00;2;1;1
8.5.2019 7:00;11;3;8
8.5.2019 8:00;13;0;13
8.5.2019 9:00;60;7;53
8.5.2019 10:00;110;13;97
8.5.2019 11:00;164;41;123
8.5.2019 12:00;148;62;86
8.5.2019 13:00;148;59;89
8.5.2019 14:00;151;92;59
8.5.2019 15:00;154;89;65
8.5.2019 16:00;168;112;56
8.5.2019 17:00;105;88;17
8.5.2019 18:00;82;67;15
8.5.2019 19:00;37;31;6
8.5.2019 20:00;12;11;1
8.5.2019 21:00;0;0;0
8.5.2019 22:00;1;1;0
8.5.2019 23:00;0;0;0
9.5.2019 0:00;0;0;0
9.5.2019 1:00;0;0;0
9.5.2019 2:00;0;0;0
9.5.2019 3:00;0;0;0
9.5.2019 4:00;0;0;0
9.5.2019 5:00;0;0;0
9.5.2019 6:00;2;0;2
9.5.2019 7:00;2;1;1
9.5.2019 8:00;5;2;3
9.5.2019 9:00;7;2;5
9.5.2019 10:00;3;0;3
9.5.2019 11:00;2;1;1
9.5.2019 12:00;14;14;0
9.5.2019 13:00;3;3;0
9.5.2019 14:00;3;2;1
9.5.2019 15:00;5;5;0
9.5.2019 16:00;28;20;8
9.5.2019 17:00;24;2;22
9.5.2019 18:00;21;11;10
9.5.2019 19:00;26;16;10
9.5.2019 20:00;8;5;3
9.5.2019 21:00;4;2;2
9.5.2019 22:00;0;0;0
9.5.2019 23:00;0;0;0
10.5.2019 0:00;0;0;0
10.5.2019 1:00;0;0;0
10.5.2019 2:00;0;0;0
10.5.2019 3:00;0;0;0
10.5.2019 4:00;0;0;0
10.5.2019 5:00;1;1;0
10.5.2019 6:00;4;2;2
10.5.2019 7:00;14;7;7
10.5.2019 8:00;11;7;4
10.5.2019 9:00;19;8;11
10.5.2019 10:00;20;9;11
10.5.2019 11:00;42;11;31
10.5.2019 12:00;19;11;8
10.5.2019 13:00;28;18;10
10.5.2019 14:00;34;22;12
10.5.2019 15:00;37;25;12
10.5.2019 16:00;35;10;25
10.5.2019 17:00;51;32;19
10.5.2019 18:00;59;30;29
10.5.2019 19:00;33;25;8
10.5.2019 20:00;15;13;2
10.5.2019 21:00;2;1;1
10.5.2019 22:00;0;0;0
10.5.2019 23:00;0;0;0
11.5.2019 0:00;0;0;0
11.5.2019 1:00;0;0;0
11.5.2019 2:00;1;0;1
11.5.2019 3:00;0;0;0
11.5.2019 4:00;0;0;0
11.5.2019 5:00;7;5;2
11.5.2019 6:00;4;0;4
11.5.2019 7:00;12;1;11
11.5.2019 8:00;21;4;17
11.5.2019 9:00;60;25;35
11.5.2019 10:00;108;28;80
11.5.2019 11:00;94;27;67
11.5.2019 12:00;119;37;82
11.5.2019 13:00;148;60;88
11.5.2019 14:00;172;111;61
11.5.2019 15:00;150;110;40
11.5.2019 16:00;129;89;40
11.5.2019 17:00;52;45;7
11.5.2019 18:00;13;10;3
11.5.2019 19:00;6;5;1
11.5.2019 20:00;4;2;2
11.5.2019 21:00;0;0;0
11.5.2019 22:00;0;0;0
11.5.2019 23:00;0;0;0
12.5.2019 0:00;0;0;0
12.5.2019 1:00;0;0;0
12.5.2019 2:00;0;0;0
12.5.2019 3:00;0;0;0
12.5.2019 4:00;0;0;0
12.5.2019 5:00;0;0;0
12.5.2019 6:00;0;0;0
12.5.2019 7:00;4;1;3
12.5.2019 8:00;8;3;5
12.5.2019 9:00;20;11;9
12.5.2019 10:00;29;24;5
12.5.2019 11:00;21;9;12
12.5.2019 12:00;14;8;6
12.5.2019 13:00;12;8;4
12.5.2019 14:00;16;10;6
12.5.2019 15:00;14;11;3
12.5.2019 16:00;8;6;2
12.5.2019 17:00;6;6;0
12.5.2019 18:00;4;1;3
12.5.2019 19:00;2;2;0
12.5.2019 20:00;0;0;0
12.5.2019 21:00;0;0;0
12.5.2019 22:00;0;0;0
12.5.2019 23:00;0;0;0
13.5.2019 0:00;0;0;0
13.5.2019 1:00;0;0;0
13.5.2019 2:00;0;0;0
13.5.2019 3:00;0;0;0
13.5.2019 4:00;0;0;0
13.5.2019 5:00;0;0;0
13.5.2019 6:00;1;0;1
13.5.2019 7:00;2;2;0
13.5.2019 8:00;4;1;3
13.5.2019 9:00;11;10;1
13.5.2019 10:00;25;24;1
13.5.2019 11:00;14;11;3
13.5.2019 12:00;12;10;2
13.5.2019 13:00;33;28;5
13.5.2019 14:00;20;18;2
13.5.2019 15:00;12;9;3
13.5.2019 16:00;13;5;8
13.5.2019 17:00;10;7;3
13.5.2019 18:00;9;7;2
13.5.2019 19:00;5;3;2
13.5.2019 20:00;4;3;1
13.5.2019 21:00;1;0;1
13.5.2019 22:00;0;0;0
13.5.2019 23:00;0;0;0
14.5.2019 0:00;0;0;0
14.5.2019 1:00;0;0;0
14.5.2019 2:00;0;0;0
14.5.2019 3:00;0;0;0
14.5.2019 4:00;0;0;0
14.5.2019 5:00;0;0;0
14.5.2019 6:00;0;0;0
14.5.2019 7:00;4;2;2
14.5.2019 8:00;5;3;2
14.5.2019 9:00;10;5;5
14.5.2019 10:00;8;4;4
14.5.2019 11:00;6;2;4
14.5.2019 12:00;24;21;3
14.5.2019 13:00;22;20;2
14.5.2019 14:00;18;15;3
14.5.2019 15:00;8;5;3
14.5.2019 16:00;3;3;0
14.5.2019 17:00;3;1;2
14.5.2019 18:00;2;1;1
14.5.2019 19:00;4;2;2
14.5.2019 20:00;0;0;0
14.5.2019 21:00;0;0;0
14.5.2019 22:00;0;0;0
14.5.2019 23:00;0;0;0
15.5.2019 0:00;0;0;0
15.5.2019 1:00;0;0;0
15.5.2019 2:00;0;0;0
15.5.2019 3:00;0;0;0
15.5.2019 4:00;0;0;0
15.5.2019 5:00;0;0;0
15.5.2019 6:00;1;0;1
15.5.2019 7:00;3;1;2
15.5.2019 8:00;3;2;1
15.5.2019 9:00;57;2;55
15.5.2019 10:00;16;4;12
15.5.2019 11:00;3;2;1
15.5.2019 12:00;9;7;2
15.5.2019 13:00;1;1;0
15.5.2019 14:00;1;0;1
15.5.2019 15:00;10;7;3
15.5.2019 16:00;3;1;2
15.5.2019 17:00;2;2;0
15.5.2019 18:00;2;1;1
15.5.2019 19:00;0;0;0
15.5.2019 20:00;0;0;0
15.5.2019 21:00;0;0;0
15.5.2019 22:00;0;0;0
15.5.2019 23:00;0;0;0
16.5.2019 0:00;0;0;0
16.5.2019 1:00;0;0;0
16.5.2019 2:00;0;0;0
16.5.2019 3:00;0;0;0
16.5.2019 4:00;0;0;0
16.5.2019 5:00;0;0;0
16.5.2019 6:00;0;0;0
16.5.2019 7:00;1;0;1
16.5.2019 8:00;2;2;0
16.5.2019 9:00;3;1;2
16.5.2019 10:00;5;3;2
16.5.2019 11:00;1;1;0
16.5.2019 12:00;4;1;3
16.5.2019 13:00;0;0;0
16.5.2019 14:00;7;3;4
16.5.2019 15:00;13;9;4
16.5.2019 16:00;27;13;14
16.5.2019 17:00;26;6;20
16.5.2019 18:00;46;25;21
16.5.2019 19:00;32;28;4
16.5.2019 20:00;5;4;1
16.5.2019 21:00;0;0;0
16.5.2019 22:00;0;0;0
16.5.2019 23:00;1;1;0
17.5.2019 0:00;0;0;0
17.5.2019 1:00;0;0;0
17.5.2019 2:00;0;0;0
17.5.2019 3:00;0;0;0
17.5.2019 4:00;0;0;0
17.5.2019 5:00;0;0;0
17.5.2019 6:00;5;2;3
17.5.2019 7:00;16;11;5
17.5.2019 8:00;13;5;8
17.5.2019 9:00;26;19;7
17.5.2019 10:00;19;3;16
17.5.2019 11:00;30;8;22
17.5.2019 12:00;20;5;15
17.5.2019 13:00;22;13;9
17.5.2019 14:00;38;17;21
17.5.2019 15:00;39;18;21
17.5.2019 16:00;32;12;20
17.5.2019 17:00;36;20;16
