Dátum a èas;Hradza Berg ;Do Slovenska ;Do Rakuska
1.3.2017 0:00;0;0;0
1.3.2017 1:00;0;0;0
1.3.2017 2:00;0;0;0
1.3.2017 3:00;0;0;0
1.3.2017 4:00;0;0;0
1.3.2017 5:00;0;0;0
1.3.2017 6:00;2;0;2
1.3.2017 7:00;1;0;1
1.3.2017 8:00;2;2;0
1.3.2017 9:00;3;2;1
1.3.2017 10:00;6;4;2
1.3.2017 11:00;3;1;2
1.3.2017 12:00;7;2;5
1.3.2017 13:00;7;5;2
1.3.2017 14:00;4;2;2
1.3.2017 15:00;10;4;6
1.3.2017 16:00;13;7;6
1.3.2017 17:00;11;9;2
1.3.2017 18:00;10;7;3
1.3.2017 19:00;1;0;1
1.3.2017 20:00;1;1;0
1.3.2017 21:00;0;0;0
1.3.2017 22:00;1;0;1
1.3.2017 23:00;0;0;0
2.3.2017 0:00;0;0;0
2.3.2017 1:00;0;0;0
2.3.2017 2:00;0;0;0
2.3.2017 3:00;0;0;0
2.3.2017 4:00;0;0;0
2.3.2017 5:00;0;0;0
2.3.2017 6:00;0;0;0
2.3.2017 7:00;1;0;1
2.3.2017 8:00;1;1;0
2.3.2017 9:00;3;3;0
2.3.2017 10:00;5;3;2
2.3.2017 11:00;0;0;0
2.3.2017 12:00;2;1;1
2.3.2017 13:00;3;2;1
2.3.2017 14:00;8;6;2
2.3.2017 15:00;5;2;3
2.3.2017 16:00;14;4;10
2.3.2017 17:00;8;4;4
2.3.2017 18:00;8;3;5
2.3.2017 19:00;3;1;2
2.3.2017 20:00;2;2;0
2.3.2017 21:00;0;0;0
2.3.2017 22:00;0;0;0
2.3.2017 23:00;2;1;1
3.3.2017 0:00;0;0;0
3.3.2017 1:00;0;0;0
3.3.2017 2:00;0;0;0
3.3.2017 3:00;0;0;0
3.3.2017 4:00;0;0;0
3.3.2017 5:00;1;1;0
3.3.2017 6:00;2;1;1
3.3.2017 7:00;2;1;1
3.3.2017 8:00;4;1;3
3.3.2017 9:00;8;3;5
3.3.2017 10:00;12;2;10
3.3.2017 11:00;21;9;12
3.3.2017 12:00;19;11;8
3.3.2017 13:00;25;11;14
3.3.2017 14:00;32;15;17
3.3.2017 15:00;36;24;12
3.3.2017 16:00;16;10;6
3.3.2017 17:00;14;10;4
3.3.2017 18:00;7;4;3
3.3.2017 19:00;0;0;0
3.3.2017 20:00;0;0;0
3.3.2017 21:00;0;0;0
3.3.2017 22:00;0;0;0
3.3.2017 23:00;0;0;0
4.3.2017 0:00;0;0;0
4.3.2017 1:00;0;0;0
4.3.2017 2:00;0;0;0
4.3.2017 3:00;0;0;0
4.3.2017 4:00;0;0;0
4.3.2017 5:00;0;0;0
4.3.2017 6:00;0;0;0
4.3.2017 7:00;6;0;6
4.3.2017 8:00;8;3;5
4.3.2017 9:00;29;3;26
4.3.2017 10:00;49;12;37
4.3.2017 11:00;81;22;59
4.3.2017 12:00;61;24;37
4.3.2017 13:00;88;42;46
4.3.2017 14:00;81;49;32
4.3.2017 15:00;61;40;21
4.3.2017 16:00;33;25;8
4.3.2017 17:00;7;7;0
4.3.2017 18:00;6;6;0
4.3.2017 19:00;2;1;1
4.3.2017 20:00;5;5;0
4.3.2017 21:00;0;0;0
4.3.2017 22:00;0;0;0
4.3.2017 23:00;0;0;0
5.3.2017 0:00;0;0;0
5.3.2017 1:00;0;0;0
5.3.2017 2:00;0;0;0
5.3.2017 3:00;0;0;0
5.3.2017 4:00;1;1;0
5.3.2017 5:00;0;0;0
5.3.2017 6:00;0;0;0
5.3.2017 7:00;5;1;4
5.3.2017 8:00;9;5;4
5.3.2017 9:00;41;8;33
5.3.2017 10:00;76;13;63
5.3.2017 11:00;98;49;49
5.3.2017 12:00;66;48;18
5.3.2017 13:00;66;37;29
5.3.2017 14:00;75;38;37
5.3.2017 15:00;63;44;19
