Dátum a èas;Hradza Berg ;Do Slovenska ;Do Rakuska
1.5.2018 0:00;0;0;0
1.5.2018 1:00;0;0;0
1.5.2018 2:00;1;0;1
1.5.2018 3:00;0;0;0
1.5.2018 4:00;0;0;0
1.5.2018 5:00;1;0;1
1.5.2018 6:00;2;0;2
1.5.2018 7:00;24;2;22
1.5.2018 8:00;39;10;29
1.5.2018 9:00;160;25;135
1.5.2018 10:00;276;59;217
1.5.2018 11:00;308;112;196
1.5.2018 12:00;302;138;164
1.5.2018 13:00;271;151;120
1.5.2018 14:00;418;257;161
1.5.2018 15:00;328;185;143
1.5.2018 16:00;293;215;78
1.5.2018 17:00;211;154;57
1.5.2018 18:00;111;89;22
1.5.2018 19:00;67;58;9
1.5.2018 20:00;20;20;0
1.5.2018 21:00;5;5;0
1.5.2018 22:00;1;0;1
1.5.2018 23:00;0;0;0
2.5.2018 0:00;0;0;0
2.5.2018 1:00;0;0;0
2.5.2018 2:00;0;0;0
2.5.2018 3:00;0;0;0
2.5.2018 4:00;0;0;0
2.5.2018 5:00;4;1;3
2.5.2018 6:00;5;3;2
2.5.2018 7:00;4;1;3
2.5.2018 8:00;19;11;8
2.5.2018 9:00;20;5;15
2.5.2018 10:00;25;17;8
2.5.2018 11:00;30;19;11
2.5.2018 12:00;21;7;14
2.5.2018 13:00;32;22;10
2.5.2018 14:00;37;11;26
2.5.2018 15:00;29;13;16
2.5.2018 16:00;42;18;24
2.5.2018 17:00;45;21;24
2.5.2018 18:00;73;29;44
2.5.2018 19:00;57;42;15
2.5.2018 20:00;15;12;3
2.5.2018 21:00;4;3;1
2.5.2018 22:00;1;0;1
2.5.2018 23:00;0;0;0
3.5.2018 0:00;0;0;0
3.5.2018 1:00;0;0;0
3.5.2018 2:00;0;0;0
3.5.2018 3:00;0;0;0
3.5.2018 4:00;0;0;0
3.5.2018 5:00;3;3;0
3.5.2018 6:00;6;0;6
3.5.2018 7:00;13;7;6
3.5.2018 8:00;26;19;7
3.5.2018 9:00;20;7;13
3.5.2018 10:00;32;10;22
3.5.2018 11:00;34;14;20
3.5.2018 12:00;24;10;14
3.5.2018 13:00;27;14;13
3.5.2018 14:00;44;31;13
3.5.2018 15:00;62;23;39
3.5.2018 16:00;85;40;45
3.5.2018 17:00;100;40;60
3.5.2018 18:00;116;56;60
3.5.2018 19:00;67;50;17
3.5.2018 20:00;21;15;6
