Dátum a èas;Hradza Berg ;Do Slovenska ;Do Rakuska
1.2.2018 0:00;0;0;0
1.2.2018 1:00;0;0;0
1.2.2018 2:00;0;0;0
1.2.2018 3:00;0;0;0
1.2.2018 4:00;0;0;0
1.2.2018 5:00;1;1;0
1.2.2018 6:00;2;0;2
1.2.2018 7:00;2;2;0
1.2.2018 8:00;5;1;4
1.2.2018 9:00;5;1;4
1.2.2018 10:00;3;1;2
1.2.2018 11:00;4;1;3
1.2.2018 12:00;3;1;2
1.2.2018 13:00;2;1;1
1.2.2018 14:00;7;2;5
1.2.2018 15:00;7;3;4
1.2.2018 16:00;12;6;6
1.2.2018 17:00;2;1;1
1.2.2018 18:00;1;0;1
1.2.2018 19:00;0;0;0
1.2.2018 20:00;0;0;0
1.2.2018 21:00;1;0;1
1.2.2018 22:00;1;0;1
1.2.2018 23:00;0;0;0
2.2.2018 0:00;0;0;0
2.2.2018 1:00;0;0;0
2.2.2018 2:00;0;0;0
2.2.2018 3:00;0;0;0
2.2.2018 4:00;0;0;0
2.2.2018 5:00;0;0;0
2.2.2018 6:00;0;0;0
2.2.2018 7:00;0;0;0
2.2.2018 8:00;2;1;1
2.2.2018 9:00;0;0;0
2.2.2018 10:00;2;0;2
2.2.2018 11:00;2;1;1
2.2.2018 12:00;4;3;1
2.2.2018 13:00;1;1;0
2.2.2018 14:00;4;1;3
2.2.2018 15:00;7;5;2
2.2.2018 16:00;1;1;0
2.2.2018 17:00;1;0;1
2.2.2018 18:00;1;1;0
2.2.2018 19:00;0;0;0
2.2.2018 20:00;0;0;0
2.2.2018 21:00;0;0;0
2.2.2018 22:00;1;1;0
2.2.2018 23:00;0;0;0
3.2.2018 0:00;0;0;0
3.2.2018 1:00;0;0;0
3.2.2018 2:00;0;0;0
3.2.2018 3:00;1;0;1
3.2.2018 4:00;0;0;0
3.2.2018 5:00;0;0;0
3.2.2018 6:00;0;0;0
3.2.2018 7:00;1;0;1
3.2.2018 8:00;5;2;3
3.2.2018 9:00;9;2;7
3.2.2018 10:00;17;5;12
3.2.2018 11:00;18;9;9
3.2.2018 12:00;12;7;5
3.2.2018 13:00;12;7;5
3.2.2018 14:00;9;2;7
3.2.2018 15:00;6;4;2
3.2.2018 16:00;15;11;4
3.2.2018 17:00;3;1;2
3.2.2018 18:00;0;0;0
3.2.2018 19:00;0;0;0
3.2.2018 20:00;0;0;0
3.2.2018 21:00;0;0;0
3.2.2018 22:00;0;0;0
3.2.2018 23:00;0;0;0
4.2.2018 0:00;0;0;0
4.2.2018 1:00;0;0;0
4.2.2018 2:00;0;0;0
4.2.2018 3:00;0;0;0
4.2.2018 4:00;0;0;0
4.2.2018 5:00;0;0;0
4.2.2018 6:00;0;0;0
4.2.2018 7:00;0;0;0
4.2.2018 8:00;2;2;0
4.2.2018 9:00;5;0;5
4.2.2018 10:00;30;4;26
4.2.2018 11:00;21;10;11
4.2.2018 12:00;22;7;15
4.2.2018 13:00;30;18;12
4.2.2018 14:00;31;15;16
4.2.2018 15:00;15;10;5
4.2.2018 16:00;13;9;4
4.2.2018 17:00;6;4;2
4.2.2018 18:00;0;0;0
4.2.2018 19:00;1;1;0
4.2.2018 20:00;0;0;0
4.2.2018 21:00;0;0;0
4.2.2018 22:00;0;0;0
4.2.2018 23:00;0;0;0
5.2.2018 0:00;0;0;0
5.2.2018 1:00;0;0;0
5.2.2018 2:00;0;0;0
5.2.2018 3:00;0;0;0
5.2.2018 4:00;0;0;0
5.2.2018 5:00;0;0;0
5.2.2018 6:00;2;2;0
5.2.2018 7:00;0;0;0
5.2.2018 8:00;4;1;3
5.2.2018 9:00;1;0;1
5.2.2018 10:00;4;2;2
5.2.2018 11:00;5;1;4
5.2.2018 12:00;4;1;3
5.2.2018 13:00;12;8;4
5.2.2018 14:00;7;4;3
5.2.2018 15:00;4;2;2
5.2.2018 16:00;9;6;3
5.2.2018 17:00;3;1;2
5.2.2018 18:00;7;2;5
5.2.2018 19:00;2;0;2
5.2.2018 20:00;0;0;0
5.2.2018 21:00;1;1;0
5.2.2018 22:00;0;0;0
5.2.2018 23:00;0;0;0
6.2.2018 0:00;0;0;0
6.2.2018 1:00;0;0;0
6.2.2018 2:00;0;0;0
6.2.2018 3:00;0;0;0
6.2.2018 4:00;0;0;0
6.2.2018 5:00;1;1;0
6.2.2018 6:00;0;0;0
6.2.2018 7:00;2;1;1
6.2.2018 8:00;6;2;4
6.2.2018 9:00;1;1;0
6.2.2018 10:00;0;0;0
6.2.2018 11:00;3;1;2
6.2.2018 12:00;4;3;1
6.2.2018 13:00;0;0;0
6.2.2018 14:00;0;0;0
6.2.2018 15:00;3;3;0
6.2.2018 16:00;3;2;1
