Dátum a èas;Hradza Berg ;Do Slovenska ;Do Rakuska
1.12.2019 0:00;0;0;0
1.12.2019 1:00;0;0;0
1.12.2019 2:00;0;0;0
1.12.2019 3:00;0;0;0
1.12.2019 4:00;0;0;0
1.12.2019 5:00;0;0;0
1.12.2019 6:00;1;1;0
1.12.2019 7:00;3;1;2
1.12.2019 8:00;3;0;3
1.12.2019 9:00;6;3;3
1.12.2019 10:00;15;4;11
1.12.2019 11:00;20;9;11
1.12.2019 12:00;13;7;6
1.12.2019 13:00;19;6;13
1.12.2019 14:00;15;7;8
1.12.2019 15:00;9;6;3
1.12.2019 16:00;8;5;3
1.12.2019 17:00;2;2;0
1.12.2019 18:00;1;0;1
1.12.2019 19:00;1;0;1
1.12.2019 20:00;1;1;0
1.12.2019 21:00;0;0;0
1.12.2019 22:00;0;0;0
1.12.2019 23:00;0;0;0
2.12.2019 0:00;0;0;0
2.12.2019 1:00;0;0;0
2.12.2019 2:00;0;0;0
2.12.2019 3:00;0;0;0
2.12.2019 4:00;0;0;0
2.12.2019 5:00;0;0;0
2.12.2019 6:00;0;0;0
2.12.2019 7:00;1;0;1
2.12.2019 8:00;1;1;0
2.12.2019 9:00;1;1;0
2.12.2019 10:00;1;1;0
2.12.2019 11:00;0;0;0
2.12.2019 12:00;0;0;0
2.12.2019 13:00;0;0;0
2.12.2019 14:00;2;0;2
2.12.2019 15:00;1;0;1
2.12.2019 16:00;1;1;0
2.12.2019 17:00;0;0;0
2.12.2019 18:00;0;0;0
2.12.2019 19:00;0;0;0
2.12.2019 20:00;2;1;1
2.12.2019 21:00;5;3;2
2.12.2019 22:00;0;0;0
2.12.2019 23:00;0;0;0
3.12.2019 0:00;0;0;0
3.12.2019 1:00;0;0;0
3.12.2019 2:00;3;1;2
3.12.2019 3:00;0;0;0
3.12.2019 4:00;0;0;0
3.12.2019 5:00;1;1;0
3.12.2019 6:00;1;0;1
3.12.2019 7:00;1;1;0
3.12.2019 8:00;1;1;0
3.12.2019 9:00;2;1;1
3.12.2019 10:00;3;2;1
3.12.2019 11:00;6;2;4
3.12.2019 12:00;7;2;5
3.12.2019 13:00;15;5;10
3.12.2019 14:00;9;1;8
3.12.2019 15:00;8;5;3
3.12.2019 16:00;9;5;4
3.12.2019 17:00;5;3;2
3.12.2019 18:00;1;0;1
3.12.2019 19:00;0;0;0
3.12.2019 20:00;3;1;2
3.12.2019 21:00;0;0;0
3.12.2019 22:00;0;0;0
3.12.2019 23:00;0;0;0
4.12.2019 0:00;2;0;2
4.12.2019 1:00;0;0;0
4.12.2019 2:00;3;1;2
4.12.2019 3:00;0;0;0
4.12.2019 4:00;0;0;0
4.12.2019 5:00;1;1;0
4.12.2019 6:00;2;1;1
4.12.2019 7:00;1;0;1
4.12.2019 8:00;5;4;1
4.12.2019 9:00;0;0;0
4.12.2019 10:00;2;1;1
4.12.2019 11:00;7;1;6
4.12.2019 12:00;6;2;4
4.12.2019 13:00;7;2;5
4.12.2019 14:00;8;4;4
4.12.2019 15:00;4;2;2
4.12.2019 16:00;2;1;1
4.12.2019 17:00;3;2;1
4.12.2019 18:00;0;0;0
4.12.2019 19:00;1;1;0
4.12.2019 20:00;0;0;0
4.12.2019 21:00;3;0;3
4.12.2019 22:00;0;0;0
4.12.2019 23:00;0;0;0
5.12.2019 0:00;0;0;0
5.12.2019 1:00;2;1;1
5.12.2019 2:00;0;0;0
5.12.2019 3:00;1;1;0
5.12.2019 4:00;1;1;0
5.12.2019 5:00;0;0;0
5.12.2019 6:00;1;0;1
5.12.2019 7:00;1;1;0
5.12.2019 8:00;0;0;0
5.12.2019 9:00;2;1;1
5.12.2019 10:00;3;0;3
5.12.2019 11:00;0;0;0
5.12.2019 12:00;5;0;5
5.12.2019 13:00;3;1;2
5.12.2019 14:00;4;1;3
5.12.2019 15:00;1;0;1
5.12.2019 16:00;3;2;1
5.12.2019 17:00;1;1;0
5.12.2019 18:00;1;0;1
5.12.2019 19:00;6;4;2
5.12.2019 20:00;2;0;2
5.12.2019 21:00;0;0;0
5.12.2019 22:00;0;0;0
5.12.2019 23:00;2;0;2
6.12.2019 0:00;1;1;0
6.12.2019 1:00;0;0;0
6.12.2019 2:00;0;0;0
6.12.2019 3:00;2;1;1
6.12.2019 4:00;0;0;0
6.12.2019 5:00;0;0;0
6.12.2019 6:00;1;0;1
6.12.2019 7:00;1;0;1
6.12.2019 8:00;4;3;1
6.12.2019 9:00;0;0;0
6.12.2019 10:00;4;0;4
6.12.2019 11:00;3;1;2
6.12.2019 12:00;3;2;1
6.12.2019 13:00;4;3;1
6.12.2019 14:00;1;1;0
6.12.2019 15:00;6;3;3
6.12.2019 16:00;2;0;2
6.12.2019 17:00;1;1;0
6.12.2019 18:00;0;0;0
6.12.2019 19:00;1;0;1
6.12.2019 20:00;3;1;2
6.12.2019 21:00;0;0;0
6.12.2019 22:00;0;0;0
6.12.2019 23:00;0;0;0
7.12.2019 0:00;0;0;0
7.12.2019 1:00;0;0;0
7.12.2019 2:00;0;0;0
7.12.2019 3:00;0;0;0
7.12.2019 4:00;0;0;0
7.12.2019 5:00;0;0;0
7.12.2019 6:00;0;0;0
7.12.2019 7:00;0;0;0
7.12.2019 8:00;1;0;1
7.12.2019 9:00;1;0;1
7.12.2019 10:00;1;0;1
7.12.2019 11:00;0;0;0
7.12.2019 12:00;1;0;1
7.12.2019 13:00;6;1;5
7.12.2019 14:00;3;1;2
7.12.2019 15:00;6;5;1
7.12.2019 16:00;4;3;1
7.12.2019 17:00;1;1;0
7.12.2019 18:00;0;0;0
7.12.2019 19:00;1;0;1
7.12.2019 20:00;0;0;0
7.12.2019 21:00;0;0;0
7.12.2019 22:00;0;0;0
7.12.2019 23:00;0;0;0
8.12.2019 0:00;0;0;0
8.12.2019 1:00;0;0;0
8.12.2019 2:00;0;0;0
8.12.2019 3:00;0;0;0
8.12.2019 4:00;0;0;0
8.12.2019 5:00;0;0;0
8.12.2019 6:00;0;0;0
8.12.2019 7:00;1;0;1
8.12.2019 8:00;3;1;2
8.12.2019 9:00;2;0;2
8.12.2019 10:00;17;2;15
8.12.2019 11:00;31;11;20
8.12.2019 12:00;33;8;25
8.12.2019 13:00;46;24;22
8.12.2019 14:00;33;12;21
8.12.2019 15:00;17;11;6
8.12.2019 16:00;9;7;2
8.12.2019 17:00;0;0;0
8.12.2019 18:00;0;0;0
8.12.2019 19:00;0;0;0
8.12.2019 20:00;0;0;0
8.12.2019 21:00;0;0;0
8.12.2019 22:00;0;0;0
8.12.2019 23:00;0;0;0
9.12.2019 0:00;0;0;0
9.12.2019 1:00;0;0;0
9.12.2019 2:00;0;0;0
9.12.2019 3:00;0;0;0
9.12.2019 4:00;0;0;0
9.12.2019 5:00;0;0;0
9.12.2019 6:00;0;0;0
9.12.2019 7:00;0;0;0
9.12.2019 8:00;2;0;2
9.12.2019 9:00;1;1;0
9.12.2019 10:00;0;0;0
9.12.2019 11:00;4;1;3
9.12.2019 12:00;2;2;0
9.12.2019 13:00;0;0;0
9.12.2019 14:00;1;0;1
9.12.2019 15:00;3;2;1
9.12.2019 16:00;1;1;0
9.12.2019 17:00;3;1;2
9.12.2019 18:00;3;0;3
9.12.2019 19:00;1;0;1
9.12.2019 20:00;0;0;0
9.12.2019 21:00;0;0;0
9.12.2019 22:00;0;0;0
9.12.2019 23:00;0;0;0
10.12.2019 0:00;0;0;0
10.12.2019 1:00;0;0;0
10.12.2019 2:00;0;0;0
10.12.2019 3:00;0;0;0
10.12.2019 4:00;0;0;0
10.12.2019 5:00;0;0;0
10.12.2019 6:00;0;0;0
10.12.2019 7:00;1;1;0
10.12.2019 8:00;3;3;0
10.12.2019 9:00;2;1;1
10.12.2019 10:00;3;0;3
10.12.2019 11:00;7;2;5
10.12.2019 12:00;7;5;2
