Dátum a èas;Hradza Berg ;Do Slovenska ;Do Rakuska
1.12.2018 0:00;0;0;0
1.12.2018 1:00;0;0;0
1.12.2018 2:00;0;0;0
1.12.2018 3:00;0;0;0
1.12.2018 4:00;0;0;0
1.12.2018 5:00;0;0;0
1.12.2018 6:00;1;0;1
1.12.2018 7:00;0;0;0
1.12.2018 8:00;0;0;0
1.12.2018 9:00;0;0;0
1.12.2018 10:00;0;0;0
1.12.2018 11:00;1;0;1
1.12.2018 12:00;0;0;0
1.12.2018 13:00;2;1;1
1.12.2018 14:00;0;0;0
1.12.2018 15:00;1;0;1
1.12.2018 16:00;2;1;1
1.12.2018 17:00;0;0;0
1.12.2018 18:00;1;1;0
1.12.2018 19:00;1;0;1
1.12.2018 20:00;0;0;0
1.12.2018 21:00;0;0;0
1.12.2018 22:00;0;0;0
1.12.2018 23:00;0;0;0
2.12.2018 0:00;0;0;0
2.12.2018 1:00;0;0;0
2.12.2018 2:00;0;0;0
2.12.2018 3:00;0;0;0
2.12.2018 4:00;0;0;0
2.12.2018 5:00;0;0;0
2.12.2018 6:00;0;0;0
2.12.2018 7:00;0;0;0
2.12.2018 8:00;1;0;1
2.12.2018 9:00;2;1;1
2.12.2018 10:00;0;0;0
2.12.2018 11:00;1;1;0
2.12.2018 12:00;0;0;0
2.12.2018 13:00;0;0;0
2.12.2018 14:00;4;3;1
2.12.2018 15:00;0;0;0
2.12.2018 16:00;0;0;0
2.12.2018 17:00;3;2;1
2.12.2018 18:00;1;0;1
2.12.2018 19:00;0;0;0
2.12.2018 20:00;0;0;0
2.12.2018 21:00;0;0;0
2.12.2018 22:00;0;0;0
2.12.2018 23:00;0;0;0
3.12.2018 0:00;0;0;0
3.12.2018 1:00;0;0;0
3.12.2018 2:00;0;0;0
3.12.2018 3:00;0;0;0
3.12.2018 4:00;0;0;0
3.12.2018 5:00;0;0;0
3.12.2018 6:00;0;0;0
3.12.2018 7:00;0;0;0
3.12.2018 8:00;0;0;0
3.12.2018 9:00;1;1;0
3.12.2018 10:00;0;0;0
3.12.2018 11:00;0;0;0
3.12.2018 12:00;1;1;0
3.12.2018 13:00;0;0;0
3.12.2018 14:00;1;0;1
3.12.2018 15:00;0;0;0
3.12.2018 16:00;1;0;1
3.12.2018 17:00;1;1;0
3.12.2018 18:00;1;0;1
3.12.2018 19:00;1;0;1
3.12.2018 20:00;1;1;0
3.12.2018 21:00;0;0;0
3.12.2018 22:00;0;0;0
3.12.2018 23:00;0;0;0
4.12.2018 0:00;0;0;0
4.12.2018 1:00;0;0;0
4.12.2018 2:00;0;0;0
4.12.2018 3:00;0;0;0
4.12.2018 4:00;0;0;0
4.12.2018 5:00;0;0;0
4.12.2018 6:00;0;0;0
4.12.2018 7:00;0;0;0
4.12.2018 8:00;1;1;0
4.12.2018 9:00;0;0;0
4.12.2018 10:00;2;0;2
4.12.2018 11:00;3;1;2
4.12.2018 12:00;6;5;1
4.12.2018 13:00;7;3;4
