Dátum a èas;Hradza Berg ;Do Slovenska ;Do Rakuska
1.6.2019 0:00;1;1;0
1.6.2019 1:00;0;0;0
1.6.2019 2:00;0;0;0
1.6.2019 3:00;0;0;0
1.6.2019 4:00;0;0;0
1.6.2019 5:00;0;0;0
1.6.2019 6:00;2;1;1
1.6.2019 7:00;6;3;3
1.6.2019 8:00;44;8;36
1.6.2019 9:00;96;13;83
1.6.2019 10:00;188;50;138
1.6.2019 11:00;175;58;117
1.6.2019 12:00;225;110;115
1.6.2019 13:00;175;84;91
1.6.2019 14:00;240;122;118
1.6.2019 15:00;197;120;77
1.6.2019 16:00;241;166;75
1.6.2019 17:00;189;137;52
1.6.2019 18:00;126;92;34
1.6.2019 19:00;74;59;15
1.6.2019 20:00;32;27;5
1.6.2019 21:00;10;9;1
1.6.2019 22:00;0;0;0
1.6.2019 23:00;0;0;0
2.6.2019 0:00;0;0;0
2.6.2019 1:00;0;0;0
2.6.2019 2:00;0;0;0
2.6.2019 3:00;0;0;0
2.6.2019 4:00;0;0;0
2.6.2019 5:00;0;0;0
2.6.2019 6:00;1;0;1
2.6.2019 7:00;17;3;14
2.6.2019 8:00;60;19;41
2.6.2019 9:00;110;30;80
2.6.2019 10:00;174;74;100
2.6.2019 11:00;233;84;149
2.6.2019 12:00;187;82;105
2.6.2019 13:00;184;92;92
2.6.2019 14:00;210;127;83
2.6.2019 15:00;215;129;86
2.6.2019 16:00;201;116;85
2.6.2019 17:00;152;95;57
2.6.2019 18:00;142;97;45
2.6.2019 19:00;79;53;26
2.6.2019 20:00;31;23;8
2.6.2019 21:00;5;3;2
2.6.2019 22:00;4;3;1
2.6.2019 23:00;1;1;0
3.6.2019 0:00;0;0;0
3.6.2019 1:00;0;0;0
3.6.2019 2:00;0;0;0
3.6.2019 3:00;1;1;0
3.6.2019 4:00;0;0;0
3.6.2019 5:00;2;1;1
3.6.2019 6:00;12;2;10
3.6.2019 7:00;17;12;5
3.6.2019 8:00;27;12;15
3.6.2019 9:00;48;18;30
