Dátum a èas;Hradza Berg ;Do Slovenska ;Do Rakuska
1.4.2018 0:00;0;0;0
1.4.2018 1:00;0;0;0
1.4.2018 2:00;0;0;0
1.4.2018 3:00;0;0;0
1.4.2018 4:00;0;0;0
1.4.2018 5:00;0;0;0
1.4.2018 6:00;0;0;0
1.4.2018 7:00;0;0;0
1.4.2018 8:00;0;0;0
1.4.2018 9:00;8;4;4
1.4.2018 10:00;8;4;4
1.4.2018 11:00;11;8;3
1.4.2018 12:00;12;5;7
1.4.2018 13:00;15;5;10
1.4.2018 14:00;11;6;5
1.4.2018 15:00;15;8;7
1.4.2018 16:00;10;7;3
1.4.2018 17:00;7;3;4
1.4.2018 18:00;3;2;1
1.4.2018 19:00;3;2;1
1.4.2018 20:00;0;0;0
1.4.2018 21:00;1;1;0
1.4.2018 22:00;0;0;0
1.4.2018 23:00;0;0;0
2.4.2018 0:00;0;0;0
2.4.2018 1:00;0;0;0
2.4.2018 2:00;0;0;0
2.4.2018 3:00;0;0;0
2.4.2018 4:00;0;0;0
2.4.2018 5:00;2;2;0
2.4.2018 6:00;0;0;0
2.4.2018 7:00;2;1;1
2.4.2018 8:00;9;2;7
2.4.2018 9:00;13;5;8
2.4.2018 10:00;44;6;38
2.4.2018 11:00;50;29;21
2.4.2018 12:00;56;28;28
2.4.2018 13:00;73;35;38
2.4.2018 14:00;64;29;35
2.4.2018 15:00;69;34;35
2.4.2018 16:00;79;40;39
2.4.2018 17:00;71;42;29
2.4.2018 18:00;42;29;13
2.4.2018 19:00;16;11;5
2.4.2018 20:00;1;1;0
2.4.2018 21:00;2;1;1
2.4.2018 22:00;1;1;0
2.4.2018 23:00;0;0;0
3.4.2018 0:00;0;0;0
3.4.2018 1:00;0;0;0
3.4.2018 2:00;0;0;0
3.4.2018 3:00;0;0;0
3.4.2018 4:00;0;0;0
3.4.2018 5:00;0;0;0
3.4.2018 6:00;1;1;0
3.4.2018 7:00;7;3;4
3.4.2018 8:00;10;8;2
3.4.2018 9:00;9;2;7
3.4.2018 10:00;23;3;20
3.4.2018 11:00;13;9;4
3.4.2018 12:00;35;20;15
3.4.2018 13:00;30;12;18
3.4.2018 14:00;45;17;28
3.4.2018 15:00;59;25;34
3.4.2018 16:00;87;37;50
3.4.2018 17:00;87;48;39
3.4.2018 18:00;72;49;23
3.4.2018 19:00;34;28;6
3.4.2018 20:00;6;4;2
3.4.2018 21:00;2;1;1
3.4.2018 22:00;1;0;1
3.4.2018 23:00;0;0;0
4.4.2018 0:00;0;0;0
4.4.2018 1:00;0;0;0
4.4.2018 2:00;0;0;0
4.4.2018 3:00;0;0;0
4.4.2018 4:00;0;0;0
4.4.2018 5:00;0;0;0
4.4.2018 6:00;4;2;2
4.4.2018 7:00;8;6;2
4.4.2018 8:00;16;12;4
4.4.2018 9:00;8;5;3
4.4.2018 10:00;16;7;9
4.4.2018 11:00;13;8;5
4.4.2018 12:00;21;9;12
4.4.2018 13:00;20;6;14
4.4.2018 14:00;26;18;8
4.4.2018 15:00;24;8;16
4.4.2018 16:00;64;24;40
4.4.2018 17:00;59;32;27
4.4.2018 18:00;54;36;18
4.4.2018 19:00;22;16;6
4.4.2018 20:00;4;1;3
4.4.2018 21:00;2;1;1
4.4.2018 22:00;0;0;0
4.4.2018 23:00;0;0;0
5.4.2018 0:00;0;0;0
5.4.2018 1:00;0;0;0
5.4.2018 2:00;0;0;0
5.4.2018 3:00;0;0;0
5.4.2018 4:00;0;0;0
5.4.2018 5:00;0;0;0
5.4.2018 6:00;1;0;1
5.4.2018 7:00;7;3;4
5.4.2018 8:00;5;5;0
5.4.2018 9:00;7;5;2
5.4.2018 10:00;12;1;11
5.4.2018 11:00;12;6;6
5.4.2018 12:00;16;10;6
5.4.2018 13:00;11;7;4
5.4.2018 14:00;8;5;3
5.4.2018 15:00;23;12;11
5.4.2018 16:00;15;7;8
5.4.2018 17:00;13;4;9
5.4.2018 18:00;22;11;11
5.4.2018 19:00;8;4;4
5.4.2018 20:00;2;2;0
5.4.2018 21:00;2;2;0
5.4.2018 22:00;0;0;0
5.4.2018 23:00;0;0;0
6.4.2018 0:00;0;0;0
6.4.2018 1:00;0;0;0
6.4.2018 2:00;0;0;0
6.4.2018 3:00;0;0;0
6.4.2018 4:00;0;0;0
6.4.2018 5:00;1;1;0
6.4.2018 6:00;1;0;1
6.4.2018 7:00;4;2;2
6.4.2018 8:00;4;2;2
6.4.2018 9:00;4;3;1
6.4.2018 10:00;3;2;1
6.4.2018 11:00;9;4;5
6.4.2018 12:00;13;2;11
6.4.2018 13:00;16;8;8
6.4.2018 14:00;20;6;14
6.4.2018 15:00;29;10;19
6.4.2018 16:00;38;19;19
6.4.2018 17:00;41;22;19
6.4.2018 18:00;37;24;13
6.4.2018 19:00;19;11;8
6.4.2018 20:00;2;1;1
6.4.2018 21:00;0;0;0
6.4.2018 22:00;0;0;0
6.4.2018 23:00;0;0;0
7.4.2018 0:00;0;0;0
7.4.2018 1:00;0;0;0
7.4.2018 2:00;0;0;0
7.4.2018 3:00;0;0;0
7.4.2018 4:00;0;0;0
7.4.2018 5:00;0;0;0
7.4.2018 6:00;4;0;4
7.4.2018 7:00;2;1;1
7.4.2018 8:00;17;4;13
7.4.2018 9:00;27;4;23
7.4.2018 10:00;81;22;59
7.4.2018 11:00;124;38;86
7.4.2018 12:00;94;36;58
7.4.2018 13:00;122;47;75
7.4.2018 14:00;145;57;88
7.4.2018 15:00;137;66;71
7.4.2018 16:00;144;101;43
7.4.2018 17:00;79;63;16
7.4.2018 18:00;54;43;11
7.4.2018 19:00;12;10;2
7.4.2018 20:00;3;2;1
7.4.2018 21:00;3;3;0
7.4.2018 22:00;0;0;0
7.4.2018 23:00;0;0;0
8.4.2018 0:00;0;0;0
8.4.2018 1:00;0;0;0
8.4.2018 2:00;0;0;0
8.4.2018 3:00;0;0;0
8.4.2018 4:00;0;0;0
8.4.2018 5:00;0;0;0
8.4.2018 6:00;0;0;0
8.4.2018 7:00;7;2;5
8.4.2018 8:00;14;3;11
8.4.2018 9:00;26;8;18
8.4.2018 10:00;49;12;37
8.4.2018 11:00;45;20;25
8.4.2018 12:00;36;19;17
8.4.2018 13:00;49;15;34
8.4.2018 14:00;92;48;44
8.4.2018 15:00;85;40;45
8.4.2018 16:00;78;47;31
8.4.2018 17:00;58;41;17
8.4.2018 18:00;34;20;14
8.4.2018 19:00;15;12;3
8.4.2018 20:00;8;6;2
8.4.2018 21:00;0;0;0
8.4.2018 22:00;1;1;0
8.4.2018 23:00;0;0;0
9.4.2018 0:00;0;0;0
9.4.2018 1:00;0;0;0
9.4.2018 2:00;0;0;0
9.4.2018 3:00;0;0;0
9.4.2018 4:00;0;0;0
9.4.2018 5:00;2;2;0
9.4.2018 6:00;1;1;0
9.4.2018 7:00;6;2;4
9.4.2018 8:00;14;8;6
9.4.2018 9:00;12;3;9
9.4.2018 10:00;26;12;14
9.4.2018 11:00;31;10;21
9.4.2018 12:00;29;13;16
9.4.2018 13:00;27;13;14
9.4.2018 14:00;46;18;28
9.4.2018 15:00;63;31;32
9.4.2018 16:00;74;33;41
9.4.2018 17:00;93;40;53
9.4.2018 18:00;83;52;31
9.4.2018 19:00;49;37;12
9.4.2018 20:00;10;7;3
9.4.2018 21:00;6;2;4
9.4.2018 22:00;0;0;0
9.4.2018 23:00;0;0;0
10.4.2018 0:00;0;0;0
10.4.2018 1:00;0;0;0
10.4.2018 2:00;0;0;0
10.4.2018 3:00;0;0;0
10.4.2018 4:00;0;0;0
10.4.2018 5:00;2;2;0
10.4.2018 6:00;1;0;1
10.4.2018 7:00;5;1;4
10.4.2018 8:00;14;5;9
10.4.2018 9:00;6;1;5
10.4.2018 10:00;22;8;14
10.4.2018 11:00;22;12;10
10.4.2018 12:00;7;5;2
10.4.2018 13:00;15;6;9
10.4.2018 14:00;7;3;4
10.4.2018 15:00;4;2;2
10.4.2018 16:00;32;14;18
10.4.2018 17:00;47;12;35
10.4.2018 18:00;46;33;13
10.4.2018 19:00;45;44;1
10.4.2018 20:00;4;3;1
10.4.2018 21:00;2;1;1
10.4.2018 22:00;0;0;0
10.4.2018 23:00;0;0;0
11.4.2018 0:00;0;0;0
11.4.2018 1:00;1;0;1
11.4.2018 2:00;0;0;0
11.4.2018 3:00;0;0;0
11.4.2018 4:00;0;0;0
11.4.2018 5:00;1;1;0
11.4.2018 6:00;2;0;2
11.4.2018 7:00;9;6;3
11.4.2018 8:00;13;9;4
11.4.2018 9:00;12;5;7
11.4.2018 10:00;20;5;15
11.4.2018 11:00;19;6;13
11.4.2018 12:00;24;10;14
11.4.2018 13:00;35;20;15
11.4.2018 14:00;32;19;13
11.4.2018 15:00;52;21;31
11.4.2018 16:00;56;19;37
11.4.2018 17:00;74;29;45
11.4.2018 18:00;122;66;56
11.4.2018 19:00;58;51;7
11.4.2018 20:00;4;2;2
11.4.2018 21:00;0;0;0
11.4.2018 22:00;2;1;1
11.4.2018 23:00;0;0;0
12.4.2018 0:00;0;0;0
12.4.2018 1:00;0;0;0
12.4.2018 2:00;0;0;0
12.4.2018 3:00;0;0;0
12.4.2018 4:00;0;0;0
12.4.2018 5:00;1;1;0
12.4.2018 6:00;0;0;0
12.4.2018 7:00;4;2;2
12.4.2018 8:00;9;4;5
12.4.2018 9:00;15;5;10
12.4.2018 10:00;31;8;23
12.4.2018 11:00;32;18;14
12.4.2018 12:00;29;10;19
12.4.2018 13:00;29;11;18
12.4.2018 14:00;56;22;34
12.4.2018 15:00;51;29;22
12.4.2018 16:00;80;30;50
12.4.2018 17:00;86;41;45
12.4.2018 18:00;73;51;22
12.4.2018 19:00;27;22;5
12.4.2018 20:00;7;6;1
12.4.2018 21:00;1;1;0
12.4.2018 22:00;0;0;0
12.4.2018 23:00;0;0;0
13.4.2018 0:00;0;0;0
13.4.2018 1:00;0;0;0
13.4.2018 2:00;0;0;0
13.4.2018 3:00;0;0;0
13.4.2018 4:00;0;0;0
13.4.2018 5:00;0;0;0
13.4.2018 6:00;0;0;0
13.4.2018 7:00;1;0;1
13.4.2018 8:00;6;6;0
13.4.2018 9:00;7;0;7
13.4.2018 10:00;2;1;1
13.4.2018 11:00;26;15;11
13.4.2018 12:00;14;2;12
13.4.2018 13:00;16;8;8
13.4.2018 14:00;17;7;10
13.4.2018 15:00;21;4;17
13.4.2018 16:00;40;13;27
13.4.2018 17:00;55;33;22
13.4.2018 18:00;66;41;25
13.4.2018 19:00;35;25;10
13.4.2018 20:00;10;6;4
13.4.2018 21:00;2;1;1
13.4.2018 22:00;0;0;0
13.4.2018 23:00;0;0;0
14.4.2018 0:00;0;0;0
14.4.2018 1:00;0;0;0
14.4.2018 2:00;0;0;0
14.4.2018 3:00;0;0;0
14.4.2018 4:00;0;0;0
14.4.2018 5:00;0;0;0
14.4.2018 6:00;1;0;1
14.4.2018 7:00;9;2;7
14.4.2018 8:00;18;6;12
14.4.2018 9:00;74;23;51
14.4.2018 10:00;193;31;162
14.4.2018 11:00;183;49;134
14.4.2018 12:00;162;65;97
14.4.2018 13:00;179;75;104
14.4.2018 14:00;242;125;117
14.4.2018 15:00;268;136;132
14.4.2018 16:00;231;144;87
14.4.2018 17:00;171;118;53
14.4.2018 18:00;93;75;18
14.4.2018 19:00;55;51;4
14.4.2018 20:00;11;9;2
14.4.2018 21:00;7;5;2
14.4.2018 22:00;0;0;0
14.4.2018 23:00;0;0;0
15.4.2018 0:00;0;0;0
15.4.2018 1:00;1;0;1
15.4.2018 2:00;0;0;0
15.4.2018 3:00;0;0;0
15.4.2018 4:00;0;0;0
15.4.2018 5:00;0;0;0
15.4.2018 6:00;2;1;1
15.4.2018 7:00;14;4;10
15.4.2018 8:00;27;6;21
15.4.2018 9:00;43;15;28
15.4.2018 10:00;138;27;111
15.4.2018 11:00;141;26;115
15.4.2018 12:00;113;64;49
15.4.2018 13:00;112;54;58
15.4.2018 14:00;151;78;73
15.4.2018 15:00;153;85;68
15.4.2018 16:00;152;88;64
15.4.2018 17:00;92;57;35
15.4.2018 18:00;34;23;11
15.4.2018 19:00;16;14;2
15.4.2018 20:00;8;8;0
15.4.2018 21:00;1;0;1
15.4.2018 22:00;0;0;0
15.4.2018 23:00;0;0;0
16.4.2018 0:00;0;0;0
16.4.2018 1:00;0;0;0
16.4.2018 2:00;0;0;0
16.4.2018 3:00;0;0;0
16.4.2018 4:00;0;0;0
16.4.2018 5:00;0;0;0
16.4.2018 6:00;0;0;0
16.4.2018 7:00;0;0;0
16.4.2018 8:00;2;0;2
16.4.2018 9:00;6;4;2
16.4.2018 10:00;5;2;3
16.4.2018 11:00;13;9;4
16.4.2018 12:00;9;3;6
16.4.2018 13:00;10;7;3
16.4.2018 14:00;14;8;6
16.4.2018 15:00;24;11;13
16.4.2018 16:00;15;8;7
16.4.2018 17:00;33;22;11
16.4.2018 18:00;19;13;6
16.4.2018 19:00;6;3;3
16.4.2018 20:00;2;2;0
16.4.2018 21:00;0;0;0
16.4.2018 22:00;2;0;2
16.4.2018 23:00;0;0;0
17.4.2018 0:00;0;0;0
17.4.2018 1:00;0;0;0
17.4.2018 2:00;0;0;0
17.4.2018 3:00;0;0;0
17.4.2018 4:00;0;0;0
17.4.2018 5:00;1;1;0
17.4.2018 6:00;1;1;0
17.4.2018 7:00;5;1;4
17.4.2018 8:00;6;3;3
17.4.2018 9:00;8;3;5
17.4.2018 10:00;23;5;18
17.4.2018 11:00;20;9;11
17.4.2018 12:00;16;10;6
17.4.2018 13:00;16;9;7
17.4.2018 14:00;22;11;11
17.4.2018 15:00;17;7;10
17.4.2018 16:00;54;16;38
17.4.2018 17:00;63;25;38
17.4.2018 18:00;92;52;40
17.4.2018 19:00;87;67;20
17.4.2018 20:00;15;14;1
17.4.2018 21:00;4;3;1
17.4.2018 22:00;0;0;0
17.4.2018 23:00;0;0;0
18.4.2018 0:00;0;0;0
18.4.2018 1:00;0;0;0
18.4.2018 2:00;0;0;0
18.4.2018 3:00;0;0;0
18.4.2018 4:00;1;1;0
18.4.2018 5:00;1;1;0
18.4.2018 6:00;5;4;1
18.4.2018 7:00;10;6;4
18.4.2018 8:00;10;4;6
18.4.2018 9:00;12;4;8
18.4.2018 10:00;24;8;16
18.4.2018 11:00;32;17;15
18.4.2018 12:00;29;11;18
18.4.2018 13:00;43;23;20
18.4.2018 14:00;28;13;15
18.4.2018 15:00;57;22;35
18.4.2018 16:00;72;35;37
18.4.2018 17:00;107;34;73
