Dátum;Èas;Hradza Berg ;Do Slovenska ;Do Rakuska
15.2.2016;8:00;0;0;0
15.2.2016;9:00;0;0;0
15.2.2016;10:00;0;0;0
15.2.2016;11:00;1;1;0
15.2.2016;12:00;3;2;1
15.2.2016;13:00;1;0;1
15.2.2016;14:00;4;2;2
15.2.2016;15:00;8;6;2
15.2.2016;16:00;2;0;2
15.2.2016;17:00;0;0;0
15.2.2016;18:00;0;0;0
15.2.2016;19:00;2;0;2
15.2.2016;20:00;1;1;0
15.2.2016;21:00;0;0;0
15.2.2016;22:00;0;0;0
15.2.2016;23:00;0;0;0
16.2.2016;0:00;0;0;0
16.2.2016;1:00;0;0;0
16.2.2016;2:00;0;0;0
16.2.2016;3:00;0;0;0
16.2.2016;4:00;0;0;0
16.2.2016;5:00;0;0;0
16.2.2016;6:00;2;1;1
16.2.2016;7:00;0;0;0
16.2.2016;8:00;0;0;0
16.2.2016;9:00;4;2;2
16.2.2016;10:00;4;1;3
16.2.2016;11:00;15;6;9
16.2.2016;12:00;12;11;1
16.2.2016;13:00;6;3;3
16.2.2016;14:00;11;3;8
16.2.2016;15:00;12;8;4
16.2.2016;16:00;13;9;4
16.2.2016;17:00;7;4;3
16.2.2016;18:00;3;3;0
16.2.2016;19:00;4;2;2
16.2.2016;20:00;0;0;0
16.2.2016;21:00;0;0;0
16.2.2016;22:00;0;0;0
16.2.2016;23:00;0;0;0
17.2.2016;0:00;0;0;0
17.2.2016;1:00;0;0;0
17.2.2016;2:00;0;0;0
17.2.2016;3:00;0;0;0
17.2.2016;4:00;0;0;0
17.2.2016;5:00;0;0;0
17.2.2016;6:00;0;0;0
17.2.2016;7:00;3;2;1
17.2.2016;8:00;1;0;1
17.2.2016;9:00;3;1;2
17.2.2016;10:00;4;1;3
17.2.2016;11:00;4;2;2
17.2.2016;12:00;3;2;1
17.2.2016;13:00;2;1;1
17.2.2016;14:00;0;0;0
17.2.2016;15:00;4;0;4
17.2.2016;16:00;7;4;3
17.2.2016;17:00;2;0;2
17.2.2016;18:00;4;1;3
17.2.2016;19:00;0;0;0
17.2.2016;20:00;1;1;0
17.2.2016;21:00;2;1;1
17.2.2016;22:00;0;0;0
17.2.2016;23:00;0;0;0
18.2.2016;0:00;0;0;0
18.2.2016;1:00;0;0;0
18.2.2016;2:00;0;0;0
18.2.2016;3:00;0;0;0
18.2.2016;4:00;0;0;0
18.2.2016;5:00;0;0;0
18.2.2016;6:00;0;0;0
18.2.2016;7:00;0;0;0
18.2.2016;8:00;2;1;1
18.2.2016;9:00;0;0;0
18.2.2016;10:00;2;2;0
18.2.2016;11:00;0;0;0
18.2.2016;12:00;1;0;1
18.2.2016;13:00;3;0;3
18.2.2016;14:00;5;2;3
18.2.2016;15:00;4;2;2
18.2.2016;16:00;4;2;2
18.2.2016;17:00;1;1;0
18.2.2016;18:00;0;0;0
18.2.2016;19:00;0;0;0
18.2.2016;20:00;0;0;0
18.2.2016;21:00;0;0;0
18.2.2016;22:00;0;0;0
18.2.2016;23:00;0;0;0
19.2.2016;0:00;0;0;0
19.2.2016;1:00;0;0;0
19.2.2016;2:00;0;0;0
19.2.2016;3:00;0;0;0
19.2.2016;4:00;0;0;0
19.2.2016;5:00;0;0;0
19.2.2016;6:00;0;0;0
19.2.2016;7:00;0;0;0
19.2.2016;8:00;0;0;0
19.2.2016;9:00;0;0;0
19.2.2016;10:00;1;0;1
19.2.2016;11:00;0;0;0
19.2.2016;12:00;0;0;0
19.2.2016;13:00;0;0;0
19.2.2016;14:00;0;0;0
19.2.2016;15:00;0;0;0
19.2.2016;16:00;0;0;0
19.2.2016;17:00;3;2;1
19.2.2016;18:00;1;1;0
19.2.2016;19:00;1;0;1
19.2.2016;20:00;0;0;0
19.2.2016;21:00;1;1;0
19.2.2016;22:00;0;0;0
19.2.2016;23:00;0;0;0
20.2.2016;0:00;0;0;0
20.2.2016;1:00;0;0;0
20.2.2016;2:00;0;0;0
20.2.2016;3:00;0;0;0
20.2.2016;4:00;0;0;0
20.2.2016;5:00;0;0;0
20.2.2016;6:00;0;0;0
20.2.2016;7:00;0;0;0
20.2.2016;8:00;2;1;1
20.2.2016;9:00;4;2;2
20.2.2016;10:00;18;4;14
20.2.2016;11:00;35;10;25
20.2.2016;12:00;37;16;21
20.2.2016;13:00;52;35;17
20.2.2016;14:00;30;13;17
20.2.2016;15:00;56;41;15
20.2.2016;16:00;10;10;0
20.2.2016;17:00;14;11;3
20.2.2016;18:00;2;2;0
20.2.2016;19:00;0;0;0
20.2.2016;20:00;2;1;1
20.2.2016;21:00;0;0;0
20.2.2016;22:00;1;0;1
20.2.2016;23:00;0;0;0
21.2.2016;0:00;0;0;0
21.2.2016;1:00;0;0;0
21.2.2016;2:00;0;0;0
21.2.2016;3:00;0;0;0
21.2.2016;4:00;0;0;0
21.2.2016;5:00;0;0;0
21.2.2016;6:00;0;0;0
21.2.2016;7:00;0;0;0
21.2.2016;8:00;0;0;0
21.2.2016;9:00;0;0;0
21.2.2016;10:00;5;0;5
21.2.2016;11:00;5;2;3
21.2.2016;12:00;7;5;2
21.2.2016;13:00;6;3;3
21.2.2016;14:00;13;7;6
21.2.2016;15:00;22;12;10
21.2.2016;16:00;13;9;4
21.2.2016;17:00;5;4;1
21.2.2016;18:00;2;2;0
21.2.2016;19:00;0;0;0
21.2.2016;20:00;0;0;0
21.2.2016;21:00;0;0;0
21.2.2016;22:00;0;0;0
21.2.2016;23:00;0;0;0
22.2.2016;0:00;1;1;0
22.2.2016;1:00;0;0;0
22.2.2016;2:00;0;0;0
22.2.2016;3:00;0;0;0
22.2.2016;4:00;0;0;0
22.2.2016;5:00;1;1;0
22.2.2016;6:00;1;1;0
22.2.2016;7:00;4;3;1
22.2.2016;8:00;3;1;2
22.2.2016;9:00;1;0;1
22.2.2016;10:00;11;3;8
22.2.2016;11:00;7;2;5
22.2.2016;12:00;15;4;11
22.2.2016;13:00;14;6;8
22.2.2016;14:00;34;17;17
22.2.2016;15:00;32;21;11
22.2.2016;16:00;32;16;16
22.2.2016;17:00;33;21;12
22.2.2016;18:00;12;8;4
22.2.2016;19:00;1;1;0
22.2.2016;20:00;4;2;2
22.2.2016;21:00;0;0;0
22.2.2016;22:00;0;0;0
22.2.2016;23:00;0;0;0
23.2.2016;0:00;0;0;0
23.2.2016;1:00;0;0;0
23.2.2016;2:00;0;0;0
23.2.2016;3:00;0;0;0
23.2.2016;4:00;0;0;0
23.2.2016;5:00;0;0;0
23.2.2016;6:00;1;1;0
23.2.2016;7:00;1;0;1
23.2.2016;8:00;7;4;3
23.2.2016;9:00;1;1;0
23.2.2016;10:00;3;1;2
23.2.2016;11:00;1;1;0
23.2.2016;12:00;4;1;3
23.2.2016;13:00;10;5;5
23.2.2016;14:00;5;1;4
23.2.2016;15:00;7;5;2
23.2.2016;16:00;4;4;0
23.2.2016;17:00;2;2;0
23.2.2016;18:00;0;0;0
23.2.2016;19:00;0;0;0
23.2.2016;20:00;1;0;1
23.2.2016;21:00;0;0;0
23.2.2016;22:00;0;0;0
23.2.2016;23:00;0;0;0
24.2.2016;0:00;0;0;0
24.2.2016;1:00;0;0;0
24.2.2016;2:00;0;0;0
24.2.2016;3:00;0;0;0
24.2.2016;4:00;0;0;0
24.2.2016;5:00;1;1;0
24.2.2016;6:00;1;0;1
24.2.2016;7:00;3;3;0
24.2.2016;8:00;4;1;3
24.2.2016;9:00;1;1;0
24.2.2016;10:00;3;1;2
24.2.2016;11:00;6;3;3
24.2.2016;12:00;14;8;6
24.2.2016;13:00;4;2;2
24.2.2016;14:00;18;6;12
24.2.2016;15:00;15;7;8
24.2.2016;16:00;12;4;8
24.2.2016;17:00;12;6;6
24.2.2016;18:00;0;0;0
24.2.2016;19:00;2;1;1
24.2.2016;20:00;0;0;0
24.2.2016;21:00;0;0;0
24.2.2016;22:00;0;0;0
24.2.2016;23:00;0;0;0
25.2.2016;0:00;0;0;0
25.2.2016;1:00;0;0;0
25.2.2016;2:00;0;0;0
25.2.2016;3:00;0;0;0
25.2.2016;4:00;0;0;0
25.2.2016;5:00;1;1;0
25.2.2016;6:00;1;0;1
25.2.2016;7:00;3;2;1
25.2.2016;8:00;2;2;0
25.2.2016;9:00;5;3;2
25.2.2016;10:00;1;1;0
25.2.2016;11:00;1;1;0
25.2.2016;12:00;2;0;2
25.2.2016;13:00;5;1;4
25.2.2016;14:00;1;1;0
25.2.2016;15:00;6;0;6
25.2.2016;16:00;10;7;3
25.2.2016;17:00;5;5;0
25.2.2016;18:00;3;2;1
25.2.2016;19:00;0;0;0
25.2.2016;20:00;0;0;0
25.2.2016;21:00;0;0;0
25.2.2016;22:00;1;0;1
25.2.2016;23:00;0;0;0
26.2.2016;0:00;0;0;0
26.2.2016;1:00;0;0;0
26.2.2016;2:00;0;0;0
26.2.2016;3:00;0;0;0
26.2.2016;4:00;0;0;0
26.2.2016;5:00;0;0;0
26.2.2016;6:00;3;3;0
26.2.2016;7:00;2;1;1
26.2.2016;8:00;3;2;1
26.2.2016;9:00;2;1;1
26.2.2016;10:00;6;1;5
26.2.2016;11:00;8;3;5
26.2.2016;12:00;8;4;4
26.2.2016;13:00;8;2;6
26.2.2016;14:00;23;10;13
26.2.2016;15:00;16;8;8
26.2.2016;16:00;17;9;8
26.2.2016;17:00;12;11;1
26.2.2016;18:00;3;3;0
26.2.2016;19:00;0;0;0
26.2.2016;20:00;0;0;0
26.2.2016;21:00;0;0;0
26.2.2016;22:00;0;0;0
26.2.2016;23:00;0;0;0
27.2.2016;0:00;0;0;0
27.2.2016;1:00;0;0;0
27.2.2016;2:00;0;0;0
27.2.2016;3:00;0;0;0
27.2.2016;4:00;0;0;0
27.2.2016;5:00;0;0;0
27.2.2016;6:00;0;0;0
27.2.2016;7:00;3;1;2
27.2.2016;8:00;1;1;0
27.2.2016;9:00;7;0;7
27.2.2016;10:00;12;2;10
27.2.2016;11:00;12;5;7
27.2.2016;12:00;11;4;7
27.2.2016;13:00;18;8;10
27.2.2016;14:00;21;13;8
27.2.2016;15:00;15;12;3
27.2.2016;16:00;8;5;3
27.2.2016;17:00;7;6;1
27.2.2016;18:00;1;1;0
27.2.2016;19:00;2;0;2
27.2.2016;20:00;3;3;0
27.2.2016;21:00;0;0;0
27.2.2016;22:00;0;0;0
27.2.2016;23:00;0;0;0
28.2.2016;0:00;0;0;0
28.2.2016;1:00;0;0;0
28.2.2016;2:00;0;0;0
28.2.2016;3:00;0;0;0
28.2.2016;4:00;0;0;0
28.2.2016;5:00;0;0;0
28.2.2016;6:00;1;0;1
28.2.2016;7:00;0;0;0
28.2.2016;8:00;5;1;4
28.2.2016;9:00;5;1;4
28.2.2016;10:00;21;5;16
28.2.2016;11:00;15;4;11
28.2.2016;12:00;26;11;15
28.2.2016;13:00;30;17;13
28.2.2016;14:00;17;11;6
28.2.2016;15:00;19;12;7
28.2.2016;16:00;18;11;7
28.2.2016;17:00;16;13;3
28.2.2016;18:00;0;0;0
28.2.2016;19:00;4;3;1
28.2.2016;20:00;0;0;0
28.2.2016;21:00;0;0;0
28.2.2016;22:00;0;0;0
28.2.2016;23:00;0;0;0
29.2.2016;0:00;0;0;0
29.2.2016;1:00;0;0;0
29.2.2016;2:00;0;0;0
29.2.2016;3:00;0;0;0
29.2.2016;4:00;0;0;0
29.2.2016;5:00;0;0;0
29.2.2016;6:00;0;0;0
29.2.2016;7:00;0;0;0
29.2.2016;8:00;0;0;0
29.2.2016;9:00;0;0;0
29.2.2016;10:00;0;0;0
29.2.2016;11:00;0;0;0
29.2.2016;12:00;0;0;0
29.2.2016;13:00;1;0;1
29.2.2016;14:00;3;3;0
29.2.2016;15:00;0;0;0
29.2.2016;16:00;0;0;0
29.2.2016;17:00;5;2;3
29.2.2016;18:00;1;1;0
29.2.2016;19:00;1;1;0
29.2.2016;20:00;0;0;0
29.2.2016;21:00;0;0;0
29.2.2016;22:00;0;0;0
29.2.2016;23:00;0;0;0
