Dátum a èas;Hradza Berg ;Do Slovenska ;Do Rakuska
1.1.2019 0:00;1;1;0
1.1.2019 1:00;0;0;0
1.1.2019 2:00;0;0;0
1.1.2019 3:00;0;0;0
1.1.2019 4:00;0;0;0
1.1.2019 5:00;0;0;0
1.1.2019 6:00;1;0;1
1.1.2019 7:00;0;0;0
1.1.2019 8:00;1;1;0
1.1.2019 9:00;0;0;0
1.1.2019 10:00;0;0;0
1.1.2019 11:00;2;1;1
1.1.2019 12:00;0;0;0
1.1.2019 13:00;3;0;3
1.1.2019 14:00;4;3;1
1.1.2019 15:00;6;3;3
1.1.2019 16:00;4;3;1
1.1.2019 17:00;3;3;0
1.1.2019 18:00;0;0;0
1.1.2019 19:00;0;0;0
1.1.2019 20:00;0;0;0
1.1.2019 21:00;0;0;0
1.1.2019 22:00;0;0;0
1.1.2019 23:00;0;0;0
2.1.2019 0:00;0;0;0
2.1.2019 1:00;0;0;0
2.1.2019 2:00;0;0;0
2.1.2019 3:00;0;0;0
2.1.2019 4:00;0;0;0
2.1.2019 5:00;0;0;0
2.1.2019 6:00;1;0;1
2.1.2019 7:00;0;0;0
2.1.2019 8:00;1;1;0
2.1.2019 9:00;0;0;0
2.1.2019 10:00;0;0;0
2.1.2019 11:00;2;1;1
2.1.2019 12:00;1;1;0
2.1.2019 13:00;2;1;1
2.1.2019 14:00;1;1;0
2.1.2019 15:00;0;0;0
2.1.2019 16:00;1;1;0
2.1.2019 17:00;0;0;0
2.1.2019 18:00;1;0;1
2.1.2019 19:00;0;0;0
2.1.2019 20:00;0;0;0
2.1.2019 21:00;0;0;0
2.1.2019 22:00;0;0;0
2.1.2019 23:00;0;0;0
3.1.2019 0:00;0;0;0
3.1.2019 1:00;0;0;0
3.1.2019 2:00;0;0;0
3.1.2019 3:00;0;0;0
3.1.2019 4:00;0;0;0
3.1.2019 5:00;0;0;0
3.1.2019 6:00;0;0;0
3.1.2019 7:00;0;0;0
3.1.2019 8:00;0;0;0
3.1.2019 9:00;0;0;0
3.1.2019 10:00;0;0;0
3.1.2019 11:00;6;2;4
3.1.2019 12:00;2;1;1
3.1.2019 13:00;1;0;1
3.1.2019 14:00;0;0;0
3.1.2019 15:00;0;0;0
3.1.2019 16:00;1;1;0
3.1.2019 17:00;0;0;0
3.1.2019 18:00;6;4;2
3.1.2019 19:00;0;0;0
3.1.2019 20:00;0;0;0
3.1.2019 21:00;0;0;0
3.1.2019 22:00;0;0;0
3.1.2019 23:00;0;0;0
4.1.2019 0:00;0;0;0
4.1.2019 1:00;0;0;0
4.1.2019 2:00;0;0;0
4.1.2019 3:00;0;0;0
4.1.2019 4:00;0;0;0
4.1.2019 5:00;0;0;0
4.1.2019 6:00;0;0;0
4.1.2019 7:00;0;0;0
4.1.2019 8:00;0;0;0
4.1.2019 9:00;0;0;0
4.1.2019 10:00;0;0;0
4.1.2019 11:00;1;1;0
4.1.2019 12:00;0;0;0
4.1.2019 13:00;3;1;2
4.1.2019 14:00;0;0;0
4.1.2019 15:00;0;0;0
4.1.2019 16:00;1;0;1
4.1.2019 17:00;1;1;0
4.1.2019 18:00;1;0;1
4.1.2019 19:00;0;0;0
4.1.2019 20:00;0;0;0
4.1.2019 21:00;0;0;0
4.1.2019 22:00;0;0;0
4.1.2019 23:00;0;0;0
5.1.2019 0:00;0;0;0
5.1.2019 1:00;0;0;0
5.1.2019 2:00;0;0;0
5.1.2019 3:00;0;0;0
5.1.2019 4:00;0;0;0
5.1.2019 5:00;0;0;0
5.1.2019 6:00;0;0;0
5.1.2019 7:00;0;0;0
5.1.2019 8:00;0;0;0
5.1.2019 9:00;0;0;0
5.1.2019 10:00;0;0;0
5.1.2019 11:00;0;0;0
5.1.2019 12:00;2;0;2
5.1.2019 13:00;2;0;2
5.1.2019 14:00;0;0;0
5.1.2019 15:00;0;0;0
5.1.2019 16:00;0;0;0
5.1.2019 17:00;0;0;0
5.1.2019 18:00;0;0;0
5.1.2019 19:00;0;0;0
5.1.2019 20:00;1;0;1
5.1.2019 21:00;0;0;0
5.1.2019 22:00;0;0;0
5.1.2019 23:00;0;0;0
